GEOID,obesity_cr,% Black,% Ame Indi and AK Native,% Asian,% Nati Hawa and Paci Island,% Hispanic or Latino,% male,% married,% age 18-29,% age 30-39,% age 40-49,% age 50-59,% age >=60,% <highschool,median income,% unemployment,% below poverty line,% food stamp/SNAP,median value units built,median year units built,% renter-occupied housing units,population density,Lonpro,Latpro
6037124300,30.1,0.032716457,0,0.025776603,0,0.61698612,0.484137475,0.374429224,0.236946464,0.165234633,0.129213483,0.127891606,0.183079974,0.263065437,42643,0.045825487,0.142329641,0.102693603,560900,1959,0.765151515,3397.572072,374266,3782480
6037125600,23.9,0.02862254,0,0.064400716,0,0.251878354,0.542397138,0.431064572,0.105903399,0.134883721,0.167084079,0.134168157,0.256887299,0.033379694,81357,0.082446809,0.118067979,0.042929293,996400,1960,0.487373737,2734.379089,374925,3780490
6037239202,35.8,0.13093981,0.007743752,0,0,0.864836325,0.521647307,0.448536585,0.190425906,0.161386836,0.152587117,0.093804998,0.085357269,0.544349939,35871,0.108066384,0.222614841,0.322094055,429600,1955,0.740017746,4456.365733,383159,3761290
6037271902,22.1,0.036724566,0.055086849,0.133498759,0,0.267741935,0.494540943,0.443567251,0.147394541,0.193796526,0.16674938,0.143424318,0.181637717,0.104761905,72695,0.067020842,0.090322581,0.012665198,1227100,1966,0.644273128,4362.132791,367797,3764150
6037106111,27,0.051093262,0.025211959,0.090138331,0,0.595493083,0.475457385,0.503472222,0.159303882,0.168005355,0.126506024,0.126282909,0.218206158,0.164958062,93198,0.047657189,0.076528336,0.035444947,454500,1977,0.119155354,1171.923996,370510,3798670
6037296220,34,0.177979569,0.004086266,0.065834279,0,0.661520999,0.401135074,0.311480273,0.184335982,0.143019296,0.09262202,0.09784336,0.179341657,0.320747218,27066,0.072283151,0.461975028,0.247272727,348600,1969,0.935151515,8216.367452,381083,3734180
6037127805,27.9,0.074240423,0,0.087450462,0.009247028,0.65997358,0.470541612,0.402022756,0.180713342,0.159048877,0.124174373,0.133685601,0.180184941,0.340375587,43135,0.068273092,0.12728833,0.127868852,496000,1965,0.739344262,6161.705287,365684,3784430
6037139301,23.1,0.050762527,0,0.165795207,0,0.139215686,0.509368192,0.540366263,0.121350763,0.093899782,0.133551198,0.198257081,0.258605664,0.080108011,105192,0.065097462,0.052287582,0.005102041,771800,1958,0.114795918,1602.194902,356405,3783010
6037128702,22.7,0.086292731,0,0.090109525,0,0.156156654,0.49385994,0.41560126,0.17822768,0.204447395,0.142548955,0.138732161,0.200132758,0.037671233,74120,0.074038462,0.077264957,0.025486726,764900,1966,0.609911504,3629.595502,367274,3780860
6037183300,24.5,0.010135135,0.022727273,0.211302211,0,0.604422604,0.493243243,0.468443198,0.137285012,0.237714988,0.130528256,0.12960688,0.198095823,0.212231673,73765,0.059905413,0.082616708,0.076845298,532800,1939,0.476238625,6018.072701,389262,3776220
6037131702,26.8,0.142550336,0.013422819,0.13852349,0,0.492348993,0.50147651,0.432396694,0.180671141,0.154630872,0.090201342,0.179060403,0.166979866,0.258627859,67054,0.070600101,0.116693679,0.08223972,387800,1959,0.294838145,5160.294684,357315,3785940
6037125310,27,0.089266961,0,0.038857383,0,0.440873766,0.5463138,0.347115385,0.247847091,0.220961983,0.124973745,0.077294686,0.173492964,0.171555556,53022,0.068181818,0.204959729,0.090504451,744500,1979,0.771018793,4520.122663,374097,3781800
6037277100,21.7,0.026966292,0.0105939,0.130979133,0.002889246,0.198073836,0.45329053,0.581027668,0.079935795,0.138362761,0.202568218,0.121990369,0.226324238,0.044143357,128021,0.037420841,0.025040128,0.007434944,818700,1950,0.153345725,2525.088763,372651,3759160
6037108201,17.1,0.059080167,0,0.465915288,0,0.060898019,0.518451191,0.700816957,0.069078349,0.12652245,0.17505908,0.171968733,0.234684603,0.035409342,125000,0.039040115,0.020359935,0.007111597,687900,1990,0.240700219,1961.637279,356027,3795070
6037267502,20.8,0.016662038,0.006387115,0.159955568,0,0.246598167,0.527908914,0.330632091,0.278533741,0.29575118,0.077478478,0.076645376,0.125798389,0.118491921,83342,0.061797753,0.103026937,0.070688605,1087300,1973,0.753199269,8286.54271,365026,3767280
6037113422,25.1,0.049804229,0.004072044,0.177447142,0,0.418010963,0.516366484,0.460326288,0.164291308,0.126389977,0.171339076,0.151292091,0.200626468,0.186533014,74262,0.046664837,0.083999373,0.063499758,481000,1972,0.446921958,4175.112797,354431,3788170
6037189903,22.5,0.050273768,0,0.12493778,0,0.095072175,0.572424092,0.236933798,0.265803883,0.340965655,0.137381782,0.12643106,0.129417621,0.044395117,53973,0.076734193,0.179691389,0.022192334,579800,1973,0.759919301,23935.58718,375687,3774340
6037238100,36.6,0.717069735,0.003521954,0.00375675,0,0.235501291,0.431321907,0.279420125,0.171166941,0.130547077,0.104719418,0.141582531,0.26743367,0.156957929,45900,0.050024284,0.23342049,0.138952164,435500,1939,0.489179954,4331.267193,378858,3758900
6037232200,36,0.339170507,0,0.005222734,0,0.630107527,0.491858679,0.36464497,0.166205837,0.139170507,0.181259601,0.122273425,0.166820276,0.453971119,34273,0.093828715,0.322331894,0.1701427,355500,1944,0.654226125,6226.995508,380143,3763110
6037183402,23.4,0.020374081,0.0250501,0.310621242,0.004008016,0.389779559,0.484635939,0.320665083,0.30260521,0.110888444,0.137274549,0.107214429,0.167334669,0.176,60972,0.055555556,0.163201663,0.057173679,631400,1951,0.681769148,5833.926014,387830,3776760
6037101210,31.1,0.028420357,0,0.042961005,0,0.426966292,0.553701256,0.48949194,0.162756114,0.184071381,0.107898215,0.158460013,0.160608063,0.185536888,32119,0.101197982,0.330023171,0.11589832,374300,1978,0.854803964,9305.100277,381155,3790960
6037104610,32.1,0,0.003424658,0,0,0.974600457,0.514554795,0.350735294,0.197773973,0.169805936,0.087614155,0.125570776,0.159246575,0.520947177,60320,0.051632047,0.168626326,0.133058985,408300,1958,0.384087791,5919.788888,369355,3791940
6037191902,22.7,0.011980532,0,0.049045301,0,0.094721078,0.524522651,0.397627417,0.187570198,0.210033695,0.189067765,0.102583302,0.150131037,0.045955002,90221,0.015899123,0.089951073,0.00669145,1104300,1939,0.518959108,3679.103902,376480,3772250
6037212306,23.1,0.013666072,0.019310755,0.434640523,0,0.503565062,0.579619727,0.39833875,0.153594771,0.178550208,0.16607249,0.146761735,0.153000594,0.28712464,41162,0.073245168,0.194890077,0.113350126,446000,1962,0.942905122,20797.16279,380570,3769130
6037106646,23.2,0.050014539,0,0.1715615,0.004652515,0.338179703,0.477464379,0.523307247,0.122128526,0.126199477,0.096830474,0.188426868,0.287002035,0.132970451,105750,0.057680989,0.046921698,0.031991744,551900,1957,0.099071207,2330.387878,362486,3794180
6037213401,30.2,0.018732261,0,0.212109745,0,0.727530747,0.420813623,0.389814374,0.200946074,0.183916746,0.130179754,0.130558184,0.104824976,0.392867583,31536,0.076755749,0.230085147,0.192806604,464000,1969,0.995283019,26962.7725,381136,3768860
6037205120,35.6,0.026412951,0,0.009940358,0,0.954842374,0.398750355,0.350720125,0.179210452,0.143425163,0.161601818,0.090883272,0.119568304,0.596969697,29505,0.014775017,0.364953138,0.282450675,361100,1939,0.881619938,2402.74053,388115,3764900
6037980024,24.7,0.121212121,0.041666667,0.045454545,0,0.242424242,0.553030303,0.678947368,0.079545455,0.314393939,0.102272727,0.045454545,0.178030303,0.091954023,124038,0.033557047,0.03030303,0.046511628,690800,1958,0.290697674,31.8674688,362809,3782750
6037117102,26.9,0.016555125,0.00317013,0.073969708,0,0.638957379,0.511447693,0.538084633,0.179640719,0.144417048,0.108841141,0.16238112,0.177175062,0.250783699,62643,0.041327913,0.115508021,0.095121951,448600,1966,0.342682927,2734.066527,365528,3790460
6037186203,22.2,0.010293672,0.032092038,0.137450802,0,0.444444444,0.501059643,0.516642012,0.104753255,0.164093249,0.189524675,0.17196488,0.164396004,0.107171964,108011,0.080550098,0.044807751,0.050326188,721200,1959,0.184529357,3921.466199,387914,3775570
6037291120,33.3,0.314997851,0.001718951,0.017619252,0,0.673399226,0.504941985,0.424097665,0.255694027,0.165019338,0.13450795,0.102277611,0.093682853,0.354953671,49194,0.097138554,0.240223464,0.13836478,455000,1966,0.762578616,3318.833345,381030,3753230
6037214902,20,0.0501443,0,0.112914863,0,0.06962482,0.426767677,0.319207921,0.267676768,0.258658009,0.096320346,0.081890332,0.187950938,0.025751073,80033,0.058570661,0.093434343,0.01426799,766500,1976,0.827543424,5467.595816,372656,3771100
6037296300,24.5,0.086084667,0,0.21875633,0,0.284180677,0.490783877,0.515594059,0.127000203,0.104516913,0.177638242,0.171561677,0.217135912,0.141153633,80000,0.105730129,0.104314361,0.038383838,471500,1982,0.38989899,4648.075619,379482,3735710
6037226420,34.8,0.056314312,0,0.034798877,0.001683817,0.900467727,0.50121609,0.413384876,0.210664172,0.155846586,0.163704397,0.093919551,0.105706268,0.590937115,31615,0.083110942,0.334526276,0.31284476,356500,1939,0.827423168,12525.19098,383939,3765290
6037238320,37.1,0.303178484,0,0.005867971,0.007090465,0.694376528,0.493154034,0.405727036,0.177506112,0.130562347,0.106112469,0.104156479,0.09608802,0.446089773,33375,0.036764706,0.373702422,0.374777975,419400,1964,0.870337478,8738.065277,381170,3758700
6037203720,36.1,0,0,0.005192353,0.028321926,0.979230588,0.490205334,0.411217849,0.199197545,0.105263158,0.145385886,0.138305405,0.127684683,0.579326013,35106,0.052803484,0.370073165,0.271938284,472500,1942,0.818707811,13204.23084,388950,3768010
6037101300,23.9,0.037468001,0,0.067256225,0,0.066092623,0.498720037,0.546583851,0.173609495,0.089364673,0.121247382,0.177333023,0.317896207,0.105049333,86914,0.056895767,0.092,0.042508711,586000,1957,0.116376307,1665.490965,382966,3790470
6037197500,23.7,0.069823435,0.008025682,0.161048689,0,0.476457999,0.500267523,0.33478126,0.235420011,0.223381487,0.111824505,0.113964687,0.159711075,0.272506083,64109,0.070707071,0.090422686,0.067394095,883500,1939,0.729139923,5839.037512,383951,3770960
6037212900,27.9,0.062903226,0.007834101,0.278110599,0,0.582718894,0.547695853,0.437254902,0.163133641,0.170737327,0.152995392,0.141013825,0.164746544,0.311793215,43266,0.059033281,0.219585253,0.100710136,807200,1939,0.857972886,11621.08826,378028,3768430
6037210010,31.2,0.021551724,0.006465517,0.126616379,0.002693966,0.846713362,0.530711207,0.391856678,0.213092672,0.140894397,0.13200431,0.136045259,0.158674569,0.466374851,28359,0.045009785,0.305765086,0.183427192,311800,1970,0.897827836,9080.545811,382566,3768080
6037123902,25.2,0.06442577,0,0.12364946,0.003201281,0.257302921,0.466986795,0.455477855,0.136054422,0.174069628,0.182072829,0.135254102,0.203281313,0.041497976,65977,0.084337349,0.12605042,0.077562327,632100,1961,0.679593721,3762.709874,371692,3782530
6037207302,26.7,0.180640913,0.013169447,0.168349429,0,0.146839333,0.589552239,0.275011216,0.212467076,0.37071993,0.192712906,0.099648815,0.102941176,0.072511848,39809,0.070957614,0.257080132,0.142902308,500000,1939,0.938033512,17794.78967,384836,3768130
6037262601,20.2,0.015748031,0,0.107028288,0,0.041994751,0.475065617,0.673476703,0.075532225,0.083114611,0.120443278,0.148731409,0.354913969,0.017530191,209625,0.032997763,0.029163021,0.006622517,1687900,1979,0.096394408,947.4233635,356444,3771430
6037212420,25.9,0.059903928,0.008759537,0.322972591,0.003673354,0.556936988,0.49307714,0.406449327,0.201469342,0.16614863,0.135631534,0.1359141,0.131675615,0.334442596,35031,0.063649925,0.291607799,0.092909535,636000,1960,0.911165444,24680.76797,379840,3769140
6037128801,23.3,0.071532847,0,0.148321168,0,0.167591241,0.441459854,0.395153473,0.195620438,0.238540146,0.170510949,0.091970803,0.192992701,0.05010661,61821,0.053720828,0.121459854,0.022102426,583300,1975,0.725067385,6962.146252,364958,3781780
6037228900,38.5,0.138113208,0,0.001886792,0,0.863773585,0.441132075,0.342541436,0.206037736,0.142264151,0.13509434,0.116981132,0.08490566,0.636764706,19087,0.135775862,0.422264151,0.348804501,296200,1954,0.814345992,5142.944753,385196,3761970
6037275101,22.8,0.02374894,0,0.312128923,0,0.260390161,0.497879559,0.423040604,0.209499576,0.263782867,0.066157761,0.086513995,0.242578456,0.068205666,78875,0.033244681,0.130619169,0.040339703,782400,1969,0.622080679,3426.508797,370346,3762950
6037106649,24.7,0.03308965,0,0.206233167,0.002693344,0.654482493,0.474797999,0.529355609,0.155059638,0.125048095,0.169680646,0.127356676,0.183916891,0.225512528,82841,0.034660767,0.099227799,0.08974359,480300,1985,0.226495726,2336.641853,365565,3795190
6037109603,28.3,0.016309205,0.005808758,0.125335121,0,0.676496872,0.480116175,0.400527009,0.161304736,0.13538874,0.113047364,0.14075067,0.231456658,0.282042834,53750,0.093231735,0.206594886,0.093630084,452200,1957,0.39600921,4482.553493,365070,3791250
6037218701,30.4,0.377042484,0,0.215686275,0.006535948,0.276960784,0.462418301,0.364758144,0.141339869,0.144199346,0.170343137,0.161356209,0.180964052,0.155201819,55264,0.113023952,0.192513369,0.088404133,787400,1939,0.592422503,4453.548831,376922,3767100
6037127520,33.5,0.042913732,0.001980634,0.071522887,0,0.788292254,0.512984155,0.424781429,0.177816901,0.174515845,0.165272887,0.077244718,0.112235915,0.532041729,29842,0.099068586,0.34375,0.197461213,259800,1976,0.942172073,12497.59344,364615,3787350
6037229100,34.3,0.036314985,0.007454128,0,0,0.952599388,0.508600917,0.40222281,0.25516055,0.120221713,0.128440367,0.105122324,0.077408257,0.595555556,44869,0.054161689,0.303739214,0.298714144,324100,1949,0.661721068,11018.77319,384358,3761990
6037271702,18.8,0.04676169,0.017254314,0.399349837,0.005751438,0.141285321,0.504626157,0.525298988,0.261065266,0.301825456,0.077019255,0.059014754,0.102275569,0.038056405,61063,0.038349312,0.208052013,0.029739777,647200,1971,0.776420605,5662.28485,368342,3765910
6037264302,19.9,0.023527476,0.007732807,0.058571899,0,0.040144784,0.456400132,0.438964475,0.208292201,0.183283975,0.137545245,0.110069102,0.215202369,0.008663366,95222,0.042165669,0.089503126,0.002040122,1204800,1973,0.657599456,3597.450178,363686,3768370
6037270200,26.7,0.068589744,0.009935897,0.108974359,0,0.555448718,0.461217949,0.340349625,0.199679487,0.157051282,0.141025641,0.179487179,0.186858974,0.207312007,65119,0.04205379,0.105128205,0.076229508,734000,1955,0.631967213,4084.298882,372541,3766710
6037243000,34.2,0.152730722,0.044585987,0.005827348,0,0.807019921,0.494782491,0.388045719,0.234855672,0.130098929,0.119121832,0.100691151,0.089714053,0.496831432,50619,0.143493761,0.235895339,0.276276276,278600,1964,0.393393393,10291.39186,385987,3756140
6037123901,29.8,0.048925469,0.000457247,0.0608139,0.033836305,0.499542753,0.538408779,0.506715165,0.147690901,0.182670325,0.144718793,0.135802469,0.140603567,0.223463687,50132,0.074482151,0.193275389,0.138326586,548400,1961,0.746963563,3388.885278,371562,3783600
6037221120,35,0.005405405,0,0.024483307,0,0.958982512,0.46899841,0.307722462,0.246422893,0.155166932,0.111923688,0.103974563,0.13863275,0.535092348,36150,0.079051383,0.294753577,0.221698113,593100,1939,0.918632075,9909.912749,381120,3767570
6037219020,32.7,0.273481781,0.003441296,0.041497976,0,0.612550607,0.508704453,0.398006135,0.185020243,0.154251012,0.131174089,0.113157895,0.168421053,0.24382716,55705,0.109544905,0.187117815,0.16563147,434600,1939,0.567977916,6802.711721,377882,3765410
6037228210,36.8,0.104326923,0.024519231,0.017548077,0,0.888221154,0.492548077,0.38002594,0.175961538,0.128365385,0.100961538,0.115144231,0.168269231,0.571314103,34386,0.116094987,0.325480769,0.237254902,364400,1953,0.72745098,10125.59634,384254,3764020
6037203710,34.7,0.015817779,0,0.008225245,0,0.973426131,0.447326795,0.380637153,0.185700728,0.127174945,0.150585258,0.113571655,0.126858589,0.56345733,40640,0.042214533,0.2681458,0.252747253,369900,1946,0.746031746,11211.88367,389158,3768340
6037218120,28.7,0.122957868,0.007093723,0.184006879,0.008598452,0.650902837,0.470550301,0.416360776,0.211951849,0.152622528,0.130481513,0.129621668,0.16616509,0.394925179,37690,0.022540095,0.227858985,0.121278141,683100,1939,0.787944808,10453.53324,378097,3767770
6037204120,32.2,0,0.003378378,0.011148649,0,0.950337838,0.528716216,0.410988075,0.163175676,0.159797297,0.143581081,0.144932432,0.128378378,0.46983449,46964,0.071732955,0.197972973,0.20242915,409200,1940,0.599190283,11243.21039,389116,3766560
6037119001,26.4,0.000231,0.001848002,0.155001155,0,0.73019173,0.4998845,0.467234043,0.197967198,0.134904135,0.137676138,0.111342111,0.178563179,0.378018018,76932,0.052863436,0.132594133,0.059436913,422000,1957,0.218978102,4035.160049,369395,3788820
6037117303,24,0.044438234,0.000558971,0.157629961,0,0.443543879,0.484069312,0.499661934,0.157909447,0.133594187,0.156512018,0.121296814,0.220514254,0.135521886,81517,0.053225806,0.097588334,0.014563107,488100,1961,0.137864078,1987.788711,362647,3788450
6037239702,36.1,0.308105469,0,0,0,0.692626953,0.500732422,0.359801489,0.200439453,0.139648438,0.161132813,0.1171875,0.102050781,0.443243243,32037,0.081388731,0.297156984,0.236499069,324600,1958,0.729050279,8427.13389,382201,3758700
6037119400,27.3,0.008661998,0,0.084408404,0,0.833947659,0.507003317,0.426142636,0.209915223,0.134168817,0.106892739,0.164762256,0.176188721,0.394548822,81711,0.077030812,0.096762257,0.141114983,419100,1956,0.200348432,4839.716717,367772,3789710
6037127711,27.4,0.117067517,0.002318169,0.093016517,0,0.483627934,0.551144596,0.454072146,0.183425094,0.154737757,0.100840336,0.146044625,0.182555781,0.210754553,63650,0.099447514,0.164589974,0.103330487,600800,1962,0.625106746,3642.939179,364558,3783970
6037295103,22.5,0.035535033,0,0.130696647,0.010841197,0.23408954,0.428829552,0.494313012,0.131098173,0.120457739,0.171853042,0.146958442,0.283878739,0.039526687,116204,0.047524752,0.0124473,0.012164217,574600,1972,0.228079067,2421.369772,379951,3736580
6037181400,22.5,0.023131291,0.001927608,0.32705076,0,0.397301349,0.473977297,0.41010547,0.131291497,0.190833155,0.108160206,0.165774256,0.234097237,0.104318564,57382,0.078469269,0.12959681,0.076340694,652900,1952,0.70851735,5313.229018,388539,3777980
6037183701,28.5,0.027447875,0.006861969,0.09553972,0.009501188,0.692267089,0.486671945,0.294446168,0.288994458,0.184217472,0.126682502,0.080760095,0.157033518,0.265515975,49386,0.019573728,0.206386909,0.090709583,458500,1965,0.691294806,6881.571229,390441,3774910
6037190902,30.5,0.04928292,0.008083442,0.024250326,0,0.594263364,0.575488918,0.309181761,0.220078227,0.17053455,0.147588005,0.120730117,0.149152542,0.23713973,35787,0.070159858,0.273950911,0.089463221,707300,1962,0.954937044,7878.334682,378323,3773410
6037131100,27,0.008007117,0.002372479,0.120996441,0,0.444543298,0.504744958,0.502173913,0.139086595,0.149762752,0.151838671,0.09341637,0.240213523,0.193952484,68553,0.038064165,0.106452572,0.043021033,531100,1955,0.102294455,3061.335657,361304,3786980
6037211910,26.7,0.043379514,0.007722008,0.287304111,0,0.565977742,0.521235521,0.330569375,0.246650011,0.247331365,0.126958892,0.087440382,0.083579378,0.275449102,45114,0.086299892,0.185101067,0.10064744,336400,1960,0.952913479,31928.00789,380177,3770370
6037269906,20.1,0.092198582,0.004190845,0.196324952,0.016441006,0.235009671,0.513539652,0.430858806,0.265635074,0.353320438,0.106705351,0.049000645,0.102514507,0.03686088,78721,0.024659864,0.088652482,0.021711367,605800,1980,0.927203065,14919.63023,370453,3765810
6037239801,35.9,0.11572783,0.014221974,0.001394311,0,0.893474624,0.503625209,0.418061503,0.235359732,0.097880647,0.141662019,0.091187953,0.095092025,0.466058764,42963,0.101891397,0.330140845,0.328199052,299600,1947,0.686018957,9676.487969,383321,3759110
6037194101,21.7,0.113072091,0.002692193,0.064313491,0,0.071193539,0.544720311,0.39231031,0.182769967,0.231528567,0.158839366,0.151959318,0.145378403,0.005370157,83180,0.056612319,0.066706551,0.012368584,2000000,1956,0.651824366,1315.266562,375211,3775340
6037980010,26.8,0.010582011,0,0.132275132,0,0.619047619,0.507936508,0.407185629,0.005291005,0.095238095,0.253968254,0.052910053,0.306878307,0.350746269,11938,0.016129032,0.71957672,0,875000,1953,0.52173913,49.32317513,385654,3771720
6037106112,25.8,0.015463042,0.04519966,0.074256585,0.002718777,0.71248938,0.500934579,0.515230635,0.160237893,0.137468139,0.142905692,0.10671198,0.169583687,0.205970149,90875,0.038196834,0.068857043,0.036005435,454800,1966,0.137907609,1826.783149,370028,3796930
6037220000,34.1,0.287577992,0,0.071090943,0.002457932,0.551143884,0.485914161,0.43836886,0.163546984,0.145207033,0.124976366,0.169408206,0.164114199,0.260451045,45476,0.025594809,0.195311023,0.147721582,530500,1941,0.68452679,5444.831065,376272,3766050
6037291220,28.8,0.076227036,0,0.160405813,0,0.70002742,0.510556622,0.489615254,0.202083905,0.126405265,0.114340554,0.132986016,0.188099808,0.300578035,52273,0.041831543,0.192212778,0.12254902,532200,1969,0.611764706,4456.664528,381001,3749280
6037237300,34.9,0.549656581,0.001856321,0.006497123,0,0.421941712,0.438091702,0.308778121,0.185632077,0.13049935,0.122517171,0.185446445,0.189159087,0.246897949,34784,0.076122083,0.200668275,0.166066838,371800,1939,0.518766067,5401.833435,378891,3760520
6037128601,28.8,0.017896597,0.013477684,0.095006628,0.000441891,0.454485197,0.499116217,0.467317602,0.153336279,0.193548387,0.125497128,0.162836942,0.144056562,0.164169788,44963,0.092036063,0.233584738,0.058510638,536500,1968,0.781914894,6640.004929,367193,3782880
6037124105,29.4,0.025995126,0,0.069049553,0,0.551584078,0.502843217,0.445106806,0.250203087,0.148253452,0.151096669,0.138911454,0.104792851,0.16427718,44177,0.070015221,0.168155971,0.049303323,460900,1964,0.833869239,7589.372413,372513,3783120
6037276500,17.6,0.066427289,0.001256732,0.147217235,0.001436266,0.180969479,0.465709156,0.144306652,0.733572711,0.031777379,0.039317774,0.05475763,0.078635548,0.042868277,88500,0.101067616,0.179431072,0.038028169,952800,1949,0.402816901,4674.740455,368991,3759350
6037226410,36.6,0.005141388,0.005998286,0.007712082,0,0.985147101,0.486432448,0.343419614,0.174235933,0.167666381,0.167952014,0.096829477,0.117966295,0.688838269,36622,0.066069429,0.340627699,0.334862385,393800,1939,0.864678899,12399.41633,383461,3765560
6037141304,23.3,0.014577259,0.023647554,0.051830256,0,0.088435374,0.454162617,0.373277182,0.145772595,0.194039521,0.229348882,0.068999028,0.183673469,0.02189178,84286,0.070665989,0.100425254,0.0269179,714800,1974,0.580753701,4335.795949,366085,3779850
6037122121,29.5,0.041650598,0.003856537,0.083301196,0.004627844,0.759737755,0.499421519,0.462734339,0.207867335,0.141534902,0.106440417,0.126494408,0.231006556,0.376786735,49318,0.048835462,0.124951793,0.125714286,434800,1970,0.534285714,6296.868322,373746,3786760
6037117404,26.1,0.016705435,0.002114612,0.11122859,0,0.44343413,0.459928103,0.428824721,0.194967224,0.115669275,0.155635441,0.153309368,0.189257771,0.133273165,85448,0.097705403,0.16047802,0.04454343,519800,1960,0.323682257,2679.244062,363772,3788480
6037181600,19.5,0.034504929,0.003643378,0.250107158,0.013287613,0.353621946,0.45735105,0.283313033,0.44449207,0.092798971,0.104586369,0.084226318,0.126875268,0.118505014,74205,0.11607499,0.076797386,0.025,727600,1939,0.541,3734.532823,388450,3777200
6037296401,23.3,0.038222222,0,0.128,0,0.137185185,0.414814815,0.495066349,0.154962963,0.116444444,0.092444444,0.168296296,0.303111111,0.069558421,84844,0.068598462,0.046511628,0,550600,1962,0.259031514,3417.475807,378269,3734300
6037293302,25.8,0.123424271,0.003574788,0.177046096,0.036124177,0.419190969,0.471119473,0.42223855,0.125117592,0.156161806,0.118344309,0.117215428,0.201881468,0.215244077,67500,0.062934205,0.197348485,0.143457383,489400,1972,0.471188475,4750.455829,379276,3740920
6037275400,20.4,0.043378995,0.012683917,0.150177575,0,0.116184678,0.476661593,0.507222222,0.113140538,0.290715373,0.192541857,0.109842719,0.182394723,0.06147541,136424,0.06022409,0.02587519,0.033773862,859500,2001,0.546744983,5251.015036,367076,3762050
6037122200,29.4,0.004814121,0,0.035303557,0,0.769991976,0.502005884,0.478985991,0.156191495,0.158063653,0.144691094,0.138807168,0.141749131,0.389126712,58818,0.061941964,0.159935812,0.150837989,425400,1954,0.505027933,2194.068691,374770,3786760
6037195100,20.7,0.018551765,0.003790146,0.136644724,0,0.180929583,0.504288849,0.462661561,0.146020347,0.13764213,0.167763814,0.125274287,0.234590066,0.05648267,124536,0.086625087,0.03582587,0.025512756,1172600,1941,0.386693347,2646.108695,383147,3774060
6037125401,23.5,0.14315923,0,0.118629731,0.002960457,0.152463523,0.513216325,0.280422093,0.327341933,0.348699514,0.115880736,0.080143794,0.066821738,0.025983855,59824,0.049845982,0.20850074,0.009936407,344500,1983,0.925675676,11893.2051,373324,3781040
6037239201,36.1,0.203935599,0.007666752,0,0,0.789675441,0.471505239,0.39325452,0.198313315,0.185790953,0.106312292,0.116534628,0.088167646,0.557742782,37000,0.11874032,0.31942667,0.282700422,334800,1943,0.797468354,8702.091793,382033,3761310
6037237202,35.1,0.344219464,0,0.016546919,0.004789898,0.626170259,0.487045504,0.401435671,0.180492053,0.144132375,0.10799042,0.161767908,0.131939909,0.394160584,35733,0.140632374,0.217011996,0.227136432,384100,1952,0.547226387,4145.194625,378986,3761330
6037127920,29.6,0.014245629,0,0.037124973,0.007986186,0.579106411,0.452190805,0.519954713,0.164256421,0.165767321,0.109000648,0.17699115,0.117634362,0.199583478,54038,0.084554207,0.243039068,0.168656716,479500,1959,0.612686567,7144.454297,367726,3784990
6037294421,30.8,0.052687039,0,0.148928697,0,0.725324903,0.487179487,0.403299725,0.141552511,0.170003512,0.154548648,0.104320337,0.156304882,0.300600109,41117,0.134704711,0.267650158,0.169734151,377100,1970,0.562372188,4230.563481,379876,3739660
6037199400,28.3,0.042311192,0.003412193,0.200864422,0,0.690627843,0.477024568,0.362864721,0.229526843,0.121701547,0.150818926,0.129435851,0.172429481,0.431004519,47031,0.126819127,0.152968037,0.1056231,483500,1939,0.642857143,6309.15732,388426,3772710
6037122410,33.5,0.033444816,0.050724638,0.036231884,0,0.800167224,0.506688963,0.418264204,0.238294314,0.119286511,0.154960981,0.119843924,0.117056856,0.411380597,31397,0.112198304,0.307913669,0.203821656,401400,1974,0.895359418,5076.975323,371758,3785700
6037143604,20.9,0.073558648,0.016756603,0.204771372,0,0.085771088,0.551263845,0.333128834,0.385401874,0.257597274,0.138028969,0.07639875,0.067026413,0.025473071,63275,0.105700264,0.132064754,0.017053529,776800,1988,0.95594505,6269.051078,373901,3778680
6037103101,24.7,0.005005776,0.004620716,0.065845206,0,0.245283019,0.527146708,0.606019152,0.114362726,0.143242203,0.110512129,0.176742395,0.264921063,0.150309917,89211,0.065514759,0.070465922,0.058951965,509600,1958,0.147379913,1279.997697,379604,3793230
6037269903,21.8,0.062013348,0.006674082,0.200222469,0,0.23025584,0.508064516,0.278322107,0.343437152,0.244160178,0.145717464,0.074805339,0.092324805,0.075376884,59757,0.071511854,0.11040093,0.027594481,676600,1974,0.961007798,12674.6018,370142,3765370
6037219700,33.7,0.241726934,0.004163927,0.011615165,0,0.714442253,0.50997151,0.427028524,0.175104098,0.165023011,0.132149901,0.131054131,0.163050625,0.38787071,50676,0.049915398,0.119911991,0.101311953,504300,1939,0.484693878,4178.456636,375453,3766050
6037191500,27.3,0.004847645,0.001731302,0.23251385,0.002943213,0.58968144,0.469009695,0.384181928,0.200484765,0.193732687,0.110976454,0.151142659,0.184037396,0.296429427,47500,0.082412914,0.245690406,0.136522754,737900,1952,0.784714119,9009.557056,380432,3772590
6037181000,20.8,0.005212326,0.007971792,0.256936992,0,0.323317492,0.525984976,0.543252595,0.095814809,0.145178599,0.143492258,0.126935459,0.301548367,0.070521862,117409,0.044859813,0.068816541,0,763400,1939,0.251111111,1577.318341,389106,3778780
