mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__n_estimators,param_model__bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
13.413795208930969,0.05857317368083939,0.07289135456085205,0.0023120714407794496,21,350,,"{'model__max_features': 21, 'model__n_estimators': 350}",-4.545578242202542,-4.546513541008865,-3.6698322252599205,-3.4797144145468586,-3.554875814295381,-4.10847246387465,-3.7291400762162614,-3.3779163153109573,-3.3539798026888556,-3.4715092871650968,-3.783753218256939,0.43304888485124027,277,-0.5005478156931347,-0.5106796359810623,-0.5317670034460898,-0.5230930227687276,-0.5171796039829167,-0.502880120388847,-0.5230304918131261,-0.5261967257666443,-0.528445372776239,-0.517834270306229,-0.5181654062923016,0.010021334181957772
13.82449917793274,0.0702564377215165,0.0750385046005249,0.00315147359420258,21,360,,"{'model__max_features': 21, 'model__n_estimators': 360}",-4.55552104152108,-4.5387432957721945,-3.6695519428430043,-3.489528817798839,-3.546069964454971,-4.110901719837926,-3.7356994960798016,-3.3645529832952996,-3.3578452043473264,-3.471439927081499,-3.783985439303194,0.43425104221246597,280,-0.49910475066728816,-0.510031510787045,-0.5303252454442412,-0.5236778286501526,-0.5162776185074827,-0.5032388950552351,-0.5230710784051195,-0.5266264478343105,-0.5284350662395652,-0.5182123840564181,-0.5179000825646858,0.010171041324374913
14.190619921684265,0.06662967833343206,0.08919699192047119,0.02157267600012626,21,370,,"{'model__max_features': 21, 'model__n_estimators': 370}",-4.548664056190303,-4.53675538266467,-3.666901799619615,-3.493461712461787,-3.5536301209240437,-4.115682117572935,-3.732821609158786,-3.3758111469609733,-3.35935672109923,-3.470390543829335,-3.7853475210481675,0.43132952518243595,282,-0.49874153613356986,-0.5097727535275156,-0.5304308547383255,-0.5235949777981569,-0.5173142405172657,-0.5040442898905363,-0.5237506312220622,-0.527286387939646,-0.5280773132199464,-0.519579058797052,-0.5182592043784077,0.010209400626705396
14.568928813934326,0.05550792888639828,0.09417917728424072,0.015523025609367153,21,380,,"{'model__max_features': 21, 'model__n_estimators': 380}",-4.553188965726749,-4.540463563280727,-3.6730252345424175,-3.494815383479275,-3.5539767185017865,-4.113586078691364,-3.7372751352220597,-3.381547551233408,-3.360628142272003,-3.4646068572685054,-3.78731136302183,0.43204940303884193,287,-0.4990964798014153,-0.5093171492333093,-0.5302638573006464,-0.5239989363871234,-0.5175694766552762,-0.5041061830963744,-0.5247921166231173,-0.5262547769005332,-0.528679819646035,-0.5189800245986871,-0.5183058820242517,0.01020149720953735
14.975556588172912,0.06143888312451481,0.08337881565093994,0.007073085316919609,21,390,,"{'model__max_features': 21, 'model__n_estimators': 390}",-4.557374147470006,-4.543485555679611,-3.6866617263964896,-3.508064820163832,-3.5449144520161604,-4.115743589743589,-3.7366605264059816,-3.381496043697864,-3.360082607164787,-3.4519076265614643,-3.7886391095299787,0.43379523977354983,293,-0.4985283948619025,-0.5088978799697454,-0.5291604690565628,-0.5230457731955904,-0.5164821913470774,-0.5029079942494512,-0.5239880450420341,-0.5255260296265846,-0.5271051658830355,-0.5173025751985346,-0.5172944518430519,0.010064743134048112
15.325119829177856,0.08594657925934675,0.0888197660446167,0.0111984864276887,21,400,,"{'model__max_features': 21, 'model__n_estimators': 400}",-4.554403381780654,-4.548858539799533,-3.6890395852004727,-3.5148879135071054,-3.543915000592413,-4.121250047689574,-3.737766207642174,-3.3787664854857797,-3.3525907991706254,-3.470688893068712,-3.7912166853937044,0.4337575199686255,307,-0.49957178248290274,-0.5101207287611791,-0.5294538264729077,-0.5239434466022604,-0.517456965858306,-0.5035498326432692,-0.5255398262026788,-0.5262783552181881,-0.528747389425605,-0.5183672142481596,-0.5183029367915457,0.010086638192541544
15.740320301055908,0.09848741401685977,0.08483681678771973,0.001891670116805804,21,410,,"{'model__max_features': 21, 'model__n_estimators': 410}",-4.552120263657072,-4.562302489533414,-3.6948961411109784,-3.518065623035258,-3.541973591943406,-4.110350120245511,-3.749974010899621,-3.3767529708957937,-3.3506563050655407,-3.461776122596841,-3.7918867638983427,0.43560373777836775,314,-0.4993566541420784,-0.5087524400414207,-0.5290418188742503,-0.5231489132889326,-0.517184616306076,-0.5040278691893242,-0.5253124155918382,-0.5252439321519443,-0.5283450086355141,-0.5182431391609446,-0.5178656807382325,0.009951150438630756
16.1097229719162,0.0746979584316826,0.08820075988769531,0.0032349908274036986,21,420,,"{'model__max_features': 21, 'model__n_estimators': 420}",-4.550837408548317,-4.558042362180727,-3.689913145777181,-3.5195187464401214,-3.547993817368966,-4.111874134883021,-3.7517015993917258,-3.385908463638219,-3.3587537339738454,-3.4589448794209496,-3.793348829162307,0.4329348098626923,327,-0.4989582581252729,-0.5077131132200394,-0.5277158772206049,-0.5227868996652288,-0.5169245250851826,-0.5027064829419318,-0.5252353014251593,-0.5240058834118967,-0.5276924939972492,-0.5173933627569504,-0.5171132197849516,0.009978165370045167
16.502984952926635,0.08834605948916549,0.09219825267791748,0.00989141555517535,21,430,,"{'model__max_features': 21, 'model__n_estimators': 430}",-4.552988045807519,-4.535621337642994,-3.689097539720605,-3.524704042149078,-3.5432958258466805,-4.110358775718398,-3.756463140060332,-3.378556965594311,-3.3549004703451883,-3.4673510000281826,-3.7913337142913286,0.4296468509307099,309,-0.4984852452482233,-0.5065557793583934,-0.5267166113647729,-0.52161699554538,-0.5162510157250995,-0.5024625232100333,-0.5248696949895878,-0.5234363362354023,-0.528281663945442,-0.5169938081743681,-0.5165669673796701,0.010041243010953134
16.895400953292846,0.07828497437971786,0.09413201808929443,0.007926216902199464,21,440,,"{'model__max_features': 21, 'model__n_estimators': 440}",-4.553392855089266,-4.530279384648376,-3.676390422774057,-3.522605014247384,-3.5426214734048775,-4.107180483529828,-3.7627634351376695,-3.386338642483644,-3.3573363890956145,-3.4729565895381964,-3.7911864689948915,0.4275948545973361,306,-0.4983169505175609,-0.5068487869042408,-0.5270441978123732,-0.5218645947393354,-0.5161972996019845,-0.5029952662106436,-0.5253817196556886,-0.5234292339620729,-0.5283273683747436,-0.5178826821321192,-0.5168288099910762,0.010068833939280781
