GEOID,% Black,% Ame Indi and AK Native,% Asian,% Nati Hawa and Paci Island,% Hispanic or Latino,% male,% married,% age 18-29,% age 30-39,% age 40-49,% age 50-59,% age >=60,% <highschool,median income,% unemployment,% below poverty line,% food stamp/SNAP,median value units built,median year units built,% renter-occupied housing units,population density
36047033100,0.385826772,0.0,0.0,0.0,0.031742126,0.514517717,0.560485064,0.309547244,0.068405512,0.052411417,0.123769685,0.256643701,0.135611511,39618,0.142152466,0.129440994,0.202225131,1016200,1939,0.785994764,28543.73569
36047049500,0.055764883,0.0,0.102863602,0.0,0.22682743,0.538809344,0.322633076,0.357573474,0.24189902,0.107008289,0.077618689,0.12170309,0.089882353,96078,0.068297655,0.123303167,0.041288192,801200,1939,0.789430223,20569.49762
36047010800,0.015810277,0.0,0.751515152,0.0,0.144137022,0.499604743,0.643229167,0.144664032,0.135704875,0.178919631,0.141501976,0.179710145,0.615076475,45481,0.01936525,0.285902503,0.248837209,879000,1939,0.753488372,25151.93892
6037209820,0.013488657,0.032801962,0.080012262,0.003985285,0.881361128,0.446351931,0.364238411,0.148988351,0.163090129,0.147148988,0.087369712,0.096873084,0.536625068,26392,0.12962963,0.436845348,0.14801444,557100,1939,0.876052948,18220.91887
36061027100,0.061504839,0.008949943,0.027370174,0.0,0.682068894,0.516286814,0.419159544,0.234675825,0.139452597,0.15069206,0.133520658,0.180351754,0.266215454,63523,0.131770556,0.228847955,0.251331558,428700,1939,0.913781625,49841.27972
36081045900,0.020659971,0.0,0.513342898,0.0,0.462840746,0.540889527,0.528898582,0.205164993,0.122812052,0.153515065,0.129985653,0.139454806,0.26499362,57888,0.068834688,0.103586801,0.147389969,808000,1948,0.619242579,25473.84271
6037297000,0.035792549,0.002739226,0.03981008,0.0,0.38385683,0.512235208,0.557885727,0.105003652,0.220233747,0.085829072,0.191197955,0.219868517,0.056245606,100982,0.088014419,0.05606282,0.022378236,695700,1953,0.432645897,3775.536235
36081069000,0.921406116,0.0,0.011431838,0.014575593,0.000857388,0.38382395,0.430628732,0.158902544,0.127750786,0.13803944,0.118891112,0.223492426,0.116097159,78674,0.073333333,0.066781313,0.184237462,529400,1958,0.497441146,9987.127195
36061007000,0.083940719,0.0,0.169339164,0.0,0.048955296,0.418853256,0.272403795,0.343051506,0.224611273,0.112730807,0.070942663,0.167274052,0.009351525,112971,0.021922731,0.106154226,0.022707424,1037700,1967,0.789956332,46451.0013
36081071702,0.100447016,0.0,0.440441757,0.0,0.117012885,0.446489613,0.448296654,0.174861951,0.123849592,0.097291612,0.150407573,0.318432816,0.051991897,50844,0.033651431,0.153300026,0.183084064,307700,1966,0.479628675,16763.86446
36047079000,0.875214,0.023207152,0.01559825,0.0,0.055544988,0.392809587,0.380952381,0.136960243,0.113753091,0.174053643,0.106905079,0.173292753,0.144927536,53591,0.042395105,0.169685415,0.314825097,497300,1939,0.803442532,28745.93992
36005028300,0.341482047,0.0,0.000381971,0.0,0.601604278,0.423223835,0.188292683,0.216959511,0.135599694,0.109243697,0.055767762,0.23605806,0.337116913,23889,0.154121864,0.456039755,0.548446069,183000,1955,0.926873857,11517.26049
6037271600,0.036642522,0.00511291,0.303152961,0.0,0.116744781,0.467618236,0.548870272,0.283340435,0.24286323,0.072219855,0.089475927,0.141244141,0.028985507,86522,0.068389662,0.181082233,0.046645702,1284000,1978,0.737421384,5186.064137
36081032700,0.022154528,0.004984769,0.270008308,0.0,0.660204929,0.52866242,0.496316142,0.185821102,0.136804209,0.122680698,0.150927721,0.207144835,0.211206897,56386,0.080435911,0.236820084,0.134944612,643500,1939,0.578046324,23951.34117
6037273300,0.15625,0.0,0.016398515,0.0,0.248762376,0.481435644,0.322185061,0.191522277,0.264851485,0.129641089,0.097772277,0.123762376,0.152146728,71949,0.042272727,0.158725248,0.080550098,1588000,1961,0.827111984,5653.344341
6037296210,0.07400439,0.002822201,0.004076513,0.0,0.8338037,0.510191283,0.331883428,0.245845093,0.084979617,0.12386328,0.112574475,0.121668235,0.398652442,37723,0.085373925,0.31420508,0.130213632,395200,1958,0.798575788,5702.137094
36047091800,0.776465243,0.002271695,0.0,0.0,0.304861427,0.443434802,0.303215078,0.190822353,0.154475239,0.14538846,0.140390731,0.171285779,0.188691233,24769,0.208181818,0.351215039,0.432379072,335700,1975,0.66041461,10505.51528
36047039900,0.466248038,0.003401361,0.006279435,0.003401361,0.47566719,0.466771324,0.247381392,0.283359498,0.166666667,0.081894296,0.129513344,0.146258503,0.258219727,47708,0.122418879,0.232625995,0.375448672,719200,1939,0.876525485,25286.80878
36081063800,0.874759681,0.0,0.005767646,0.0,0.114254326,0.506728921,0.437786509,0.147212304,0.185937929,0.131557264,0.132381214,0.222741005,0.144388849,120795,0.078747628,0.060697611,0.103174603,438900,1953,0.191468254,5288.354002
36047034700,0.901336898,0.0,0.018983957,0.0,0.11657754,0.462299465,0.249837557,0.16631016,0.197593583,0.122727273,0.144385027,0.133957219,0.169418239,39766,0.119873817,0.252950644,0.34953271,690900,1939,0.85046729,26772.80341
36061013400,0.052418019,0.0,0.095395826,0.0,0.000248427,0.442365022,0.44445531,0.099122226,0.24039417,0.117174561,0.177128188,0.197250745,0.011018433,97119,0.007615851,0.085210335,0.031011106,946200,1962,0.550988028,66473.27253
36081012601,0.096940529,0.006187693,0.138535579,0.0,0.609487796,0.515641114,0.400165017,0.251976624,0.146098316,0.127191475,0.113441045,0.137504297,0.200834637,72833,0.067917206,0.108433735,0.106382979,464900,1939,0.599734043,19379.7675
6037128602,0.019181586,0.0,0.030946292,0.0,0.186445013,0.539130435,0.47583872,0.139130435,0.200767263,0.155242967,0.106649616,0.177237852,0.116087424,85670,0.056469542,0.11952905,0.054169636,753000,1957,0.483250178,3448.215042
36061013800,0.014179166,0.0,0.123596427,0.0,0.055159413,0.431685927,0.315217391,0.197934596,0.274321777,0.129497582,0.085238915,0.210884354,0.008347562,133103,0.032118942,0.064403903,0.018859649,795800,1953,0.743859649,67045.82921
36081088400,0.011154219,0.0,0.019519884,0.0,0.161493695,0.482662464,0.539526832,0.113118332,0.10499515,0.151551891,0.135911736,0.307104753,0.128927762,90151,0.059584178,0.048646672,0.077057793,602700,1953,0.294570928,3786.421758
6037273200,0.073066341,0.062060532,0.011617242,0.0,0.367777438,0.558544788,0.30551676,0.194130235,0.245184959,0.125038215,0.154081321,0.134209722,0.147013783,84661,0.085166121,0.1875,0.05846363,1328500,1952,0.649898029,5097.4452
6037106407,0.098716381,0.001833741,0.037286064,0.0,0.742359413,0.481356968,0.404526749,0.192848411,0.122860636,0.105745721,0.094132029,0.183679707,0.343719572,37452,0.053191489,0.237516426,0.161616162,241500,1984,0.757575758,14100.40939
36085020700,0.352941176,0.0,0.02271035,0.0,0.545048399,0.527550261,0.405308142,0.232315711,0.136820551,0.119694713,0.166046165,0.117833209,0.263524819,41215,0.032258065,0.282276119,0.296416938,347600,1939,0.515200869,3618.020057
36047004400,0.007566706,0.0,0.115093588,0.0,0.088410992,0.506571087,0.602294455,0.119872561,0.088410992,0.171644763,0.162086818,0.265631223,0.036519871,116000,0.023273856,0.023098367,0.034482759,1097000,1939,0.201825558,2031.553562
36081055100,0.050761421,0.018227965,0.079372404,0.0,0.416935856,0.452238117,0.391380315,0.196123673,0.164974619,0.133133364,0.116059068,0.165897554,0.179008152,59844,0.058584215,0.170286506,0.128387097,442600,1939,0.892903226,27953.53547
36085000600,0.103785623,0.0,0.135261591,0.0,0.188855806,0.478519779,0.480373832,0.153977031,0.070608252,0.124627818,0.165036155,0.387494683,0.178192832,63750,0.088464874,0.173706897,0.240823635,437000,1982,0.555953447,867.3612443
36081026600,0.866230678,0.0,0.030321046,0.0,0.119500595,0.44351962,0.265927978,0.090368609,0.114744352,0.138525565,0.103448276,0.381093936,0.302843966,28929,0.150610583,0.231866825,0.389945652,394200,1953,0.633152174,9727.997779
36047016100,0.127357032,0.000927357,0.06862442,0.0,0.128902628,0.505718702,0.467485549,0.188871716,0.235239567,0.144667697,0.083462133,0.183925811,0.030883503,128421,0.043501048,0.130096483,0.029667149,1579500,1939,0.625904486,17746.83739
36081001200,0.059063136,0.0,0.179989817,0.0,0.554735234,0.469704684,0.507867942,0.137983707,0.174389002,0.127291242,0.154276986,0.179226069,0.191282421,67933,0.048780488,0.054226069,0.104149715,507100,1939,0.564686737,17301.83061
36081071304,0.039828326,0.0,0.251330472,0.0,0.112103004,0.467296137,0.491538462,0.119313305,0.151072961,0.093562232,0.153991416,0.354849785,0.088417148,49896,0.046374105,0.177167382,0.200788695,275200,1956,0.672034177,37634.7907
6037120300,0.01194605,0.020038536,0.215799615,0.002119461,0.627360308,0.474373796,0.516506673,0.168400771,0.127745665,0.13583815,0.170134875,0.206743738,0.272405339,67241,0.075990011,0.116763006,0.090231171,396600,1955,0.266219239,3020.901847
36081039400,0.894478928,0.0,0.017641294,0.0,0.071871937,0.478275074,0.417509728,0.18850049,0.110748122,0.14113035,0.137863443,0.223456387,0.065433855,75048,0.103828306,0.115913556,0.151776103,434300,1944,0.347685684,8794.561795
6037135102,0.044852192,0.007390418,0.115953109,0.0,0.162844037,0.472477064,0.486272117,0.170489297,0.132008155,0.122833843,0.179153925,0.20158002,0.062407132,127721,0.056138749,0.028410545,0.037037037,628100,1959,0.188477366,2352.461572
6037101220,0.020303117,0.0,0.086359737,0.0,0.376036603,0.458678868,0.487594762,0.149556763,0.147841007,0.120388905,0.150414641,0.224192165,0.207326892,41728,0.077738516,0.149842722,0.094281298,414800,1964,0.636012365,5005.976538
36061016600,0.161997925,0.008448199,0.041055284,0.0,0.552986513,0.463168816,0.285298149,0.23773529,0.198458574,0.129094412,0.13013191,0.142581888,0.239902081,44356,0.057640751,0.264983267,0.324035813,342400,1939,0.956267218,38750.47383
36081155101,0.0,0.0,0.0,0.0,0.014293882,0.345340194,0.445969125,0.0,0.003430532,0.038307604,0.033733562,0.924528302,0.017724414,62993,0.0,0.106346484,0.0,656700,1974,0.074744296,3682.849586
36081000100,0.05594564,0.0,0.22808607,0.0,0.081540204,0.515288788,0.620689655,0.174405436,0.340203851,0.178369196,0.078595696,0.059343148,0.018361582,142348,0.035766542,0.063450624,0.018790653,924000,2009,0.877378945,6730.798549
6037276604,0.091917591,0.013810278,0.258320127,0.0,0.142857143,0.436495359,0.285998014,0.317410007,0.223454834,0.083540865,0.089427213,0.175684854,0.037650602,82182,0.037809187,0.114371534,0.004416961,669300,1977,0.698763251,5270.556004
36047033300,0.260577132,0.001084834,0.0,0.0,0.030809286,0.459318724,0.410295461,0.210891734,0.069429377,0.098068995,0.112171838,0.131915817,0.084418312,51382,0.041420118,0.214580169,0.230885693,858100,1939,0.701741105,24749.49792
36081075701,0.017902316,0.0,0.364273205,0.0,0.14555361,0.422844911,0.597560976,0.056236622,0.187001362,0.179412337,0.135045729,0.2813777,0.004709206,86750,0.017755444,0.069079587,0.03375844,360900,1953,0.459489872,26015.6428
36047038700,0.690303182,0.004510148,0.009521423,0.0,0.16887998,0.485091456,0.314009662,0.21673766,0.170633926,0.145828113,0.128288649,0.138561764,0.176406136,58636,0.109698682,0.233470015,0.266666667,959000,1939,0.726530612,21210.33359
6037128702,0.086292731,0.0,0.090109525,0.0,0.156156654,0.49385994,0.41560126,0.17822768,0.204447395,0.142548955,0.138732161,0.200132758,0.037671233,74120,0.074038462,0.077264957,0.025486726,764900,1966,0.609911504,3629.595502
36005039800,0.875104544,0.0,0.009199888,0.0,0.099526066,0.413158628,0.44302521,0.183718985,0.097853359,0.172567605,0.15611932,0.172288821,0.121121972,77825,0.117988395,0.064120435,0.062910798,427900,1954,0.422535211,17780.31129
36005044200,0.770212766,0.0,0.0,0.0,0.288829787,0.404255319,0.312852873,0.244148936,0.095744681,0.124202128,0.155319149,0.158510638,0.185231023,51389,0.073460942,0.263747998,0.370257967,396600,1940,0.670713202,15489.69688
36081026300,0.0,0.0,0.546391753,0.0,0.315526398,0.523898782,0.61944661,0.116526086,0.194626679,0.171196501,0.084661043,0.213370822,0.188823401,59491,0.055659204,0.171352702,0.097662338,728100,1952,0.738701299,32519.25148
36047072000,0.850070061,0.0,0.056515647,0.0,0.085941149,0.475478748,0.416222617,0.115833723,0.151331154,0.161139654,0.132181224,0.154600654,0.105186267,88990,0.091479821,0.109294722,0.102874433,624100,1959,0.661119516,13539.23596
36029007102,0.340603417,0.010541621,0.002544529,0.0,0.395129044,0.434387495,0.272941176,0.202835333,0.097055616,0.114503817,0.116684842,0.202471828,0.18303312,23485,0.067219153,0.481353326,0.384375,218900,1939,0.82890625,3201.588342
6037226410,0.005141388,0.005998286,0.007712082,0.0,0.985147101,0.486432448,0.343419614,0.174235933,0.167666381,0.167952014,0.096829477,0.117966295,0.688838269,36622,0.066069429,0.340627699,0.334862385,393800,1939,0.864678899,12399.41633
36005022403,0.227919384,0.009187908,0.008002371,0.0,0.606698281,0.40634262,0.370290635,0.186129223,0.192946058,0.120035566,0.104327208,0.18731476,0.175042589,39632,0.131516588,0.25577949,0.42207308,193000,1939,0.882177479,27037.20621
36047084800,0.956145413,0.0,0.031736872,0.0,0.023081362,0.433929602,0.472392638,0.174841316,0.090594345,0.127524524,0.124639354,0.283323716,0.113807531,71389,0.07545045,0.077325581,0.112456747,466000,1939,0.333910035,12610.97366
36061000800,0.000555988,0.007450239,0.849327255,0.002668742,0.046925386,0.476148115,0.520563172,0.103413766,0.106082509,0.135327477,0.169020349,0.358167464,0.556972328,34150,0.054376342,0.264539086,0.371971366,516000,1939,0.975770925,23155.63429
6037237101,0.253207456,0.011135318,0.004357298,0.0,0.727910917,0.445412733,0.358864312,0.222706366,0.13023481,0.118615347,0.110142823,0.104575163,0.453221536,30938,0.071428571,0.326754386,0.225464191,409000,1953,0.717948718,6571.150882
36085014604,0.002433787,0.002433787,0.085325698,0.0,0.048962062,0.462562634,0.624850657,0.138010021,0.139871152,0.150035791,0.11496063,0.266571224,0.095134494,102569,0.062881563,0.050536865,0.04518664,479200,1974,0.16345776,6191.05864
36047013200,0.032727273,0.0,0.527727273,0.0,0.201363636,0.464090909,0.520919269,0.166363636,0.161818182,0.093636364,0.111818182,0.185454545,0.296851574,52989,0.048304214,0.24863388,0.148311307,933900,1939,0.585903084,14131.5519
36005019500,0.395119978,0.000674036,0.002022108,0.0,0.632919925,0.485171205,0.357266736,0.186033971,0.121056889,0.160959827,0.143704503,0.121596118,0.320774574,27281,0.126979557,0.336187845,0.40431869,198500,1939,0.950856292,33762.22618
6037241400,0.228046103,0.002469813,0.012623491,0.0,0.6967618,0.437431394,0.349025377,0.200054885,0.176454446,0.125960483,0.096322722,0.108946213,0.45314622,32460,0.047927461,0.334528406,0.220064725,315200,1959,0.687162891,6334.152625
36081017000,0.221013133,0.048780488,0.402626642,0.0,0.108067542,0.512195122,0.544686527,0.214258912,0.134709193,0.143714822,0.148968105,0.173733583,0.31696905,64000,0.097472924,0.116322702,0.157181572,438500,1947,0.308943089,12261.95023
36047109800,0.742599743,0.0,0.017160017,0.0,0.203775204,0.448734449,0.246264527,0.294723295,0.096096096,0.158301158,0.11025311,0.095667096,0.21564482,49830,0.072476273,0.26227333,0.289473684,387800,1942,0.761513158,2729.901379
6037264302,0.023527476,0.007732807,0.058571899,0.0,0.040144784,0.456400132,0.438964475,0.208292201,0.183283975,0.137545245,0.110069102,0.215202369,0.008663366,95222,0.042165669,0.089503126,0.002040122,1204800,1973,0.657599456,3597.450178
6037107020,0.006247703,0.019845645,0.094266814,0.0,0.860161705,0.48585079,0.450604122,0.221609702,0.089672914,0.175486953,0.127342889,0.098860713,0.372881356,81935,0.038654259,0.064498346,0.1072,386200,1964,0.2968,5472.399177
36061002900,0.110919089,0.006598586,0.651531815,0.0,0.088609584,0.60785546,0.48259325,0.124430479,0.191673213,0.132914375,0.127258445,0.304634721,0.466516178,27247,0.057630244,0.252908757,0.466032609,694000,1939,0.922554348,23298.80303
6037270200,0.068589744,0.009935897,0.108974359,0.0,0.555448718,0.461217949,0.340349625,0.199679487,0.157051282,0.141025641,0.179487179,0.186858974,0.207312007,65119,0.04205379,0.105128205,0.076229508,734000,1955,0.631967213,4084.298882
36047074000,0.639163916,0.0,0.161441144,0.0,0.065456546,0.439218922,0.459294437,0.189493949,0.122387239,0.112761276,0.157590759,0.170792079,0.139213143,56850,0.064956332,0.090209021,0.244590781,564700,1939,0.692380056,22404.33791
36005039400,0.683873399,0.028636021,0.0,0.0,0.307083647,0.448944989,0.360742706,0.218726451,0.115297664,0.130180859,0.128108515,0.162207988,0.235522388,34355,0.130434783,0.277843602,0.331747919,431500,1951,0.816884661,36572.34199
36047033000,0.522118853,0.0,0.047655212,0.0,0.251566357,0.490981583,0.353882915,0.213214354,0.110499335,0.119992406,0.123409911,0.18834251,0.306470941,26728,0.179234973,0.384059349,0.517241379,401700,1968,0.893267652,10729.31648
36047022700,0.529282978,0.0,0.040229885,0.002736727,0.077449371,0.510125889,0.286967419,0.211001642,0.258073344,0.113574165,0.131910235,0.122879037,0.090647482,81813,0.051495017,0.093921139,0.090577508,1107100,1939,0.76656535,15189.99971
36047027900,0.778080698,0.0,0.006270447,0.0,0.066793893,0.519356598,0.229565773,0.255997819,0.171483097,0.121592148,0.116412214,0.165757906,0.178440029,70474,0.042605289,0.142857143,0.266881029,964800,1939,0.716398714,22666.46068
36081065600,0.839658256,0.0,0.022253129,0.0,0.070733161,0.423802901,0.359848485,0.187164713,0.108086628,0.18617127,0.130737135,0.172064375,0.129188047,95893,0.054945055,0.099761051,0.212121212,463900,1961,0.39738292,8527.70445
36005029600,0.167085427,0.00879397,0.310929648,0.0,0.354271357,0.486809045,0.458608059,0.244974874,0.219221106,0.133165829,0.10741206,0.149497487,0.108919383,56250,0.061135371,0.113219895,0.123209169,467900,1962,0.826647564,2202.228788
36029001100,0.057063326,0.015309673,0.032359081,0.0,0.105427975,0.525052192,0.324918567,0.186151705,0.134307585,0.092205985,0.175017397,0.217814892,0.170851797,37886,0.071886121,0.213183731,0.23904974,74300,1939,0.543429844,1885.467988
36081032000,0.844242902,0.0,0.017350158,0.0,0.105086751,0.42192429,0.372436423,0.195583596,0.137815457,0.089511041,0.111001577,0.126971609,0.165923894,76426,0.126064736,0.160216022,0.091827365,425500,1954,0.392102847,4818.361453
6037109400,0.022733013,0.01060874,0.035362465,0.045971205,0.767618085,0.482445062,0.413952148,0.203586764,0.106592574,0.159131094,0.136903258,0.183884819,0.238584475,77273,0.037671233,0.076417004,0.051886792,410300,1962,0.256603774,3068.112247
36047027100,0.787387387,0.0,0.067027027,0.0,0.078558559,0.525765766,0.359832636,0.173333333,0.208288288,0.076036036,0.138378378,0.143423423,0.116167024,50417,0.115229111,0.18954955,0.235720762,1055900,1951,0.782411605,11316.83047
36081036600,0.910411622,0.0,0.037011415,0.0,0.053268765,0.485645105,0.364785173,0.142857143,0.122103079,0.157039087,0.156693186,0.216879972,0.122178606,67449,0.075898802,0.156141568,0.180527383,375800,1949,0.39959432,7824.997226
36081030600,0.855426678,0.0,0.032725766,0.0,0.067729909,0.45981773,0.457799145,0.142709196,0.158243579,0.114954432,0.130074565,0.194490472,0.151436874,75529,0.052151239,0.152285348,0.17136329,417100,1958,0.345011424,3575.395826
36085011201,0.009925558,0.0,0.102233251,0.0,0.141604632,0.446319272,0.623345367,0.14044665,0.121257237,0.136972705,0.164433416,0.220843672,0.218552354,69921,0.043671102,0.084497671,0.036609829,437300,1978,0.248746239,2757.139017
36047045600,0.008838384,0.0,0.185606061,0.0,0.03493266,0.507154882,0.646070786,0.137626263,0.125841751,0.121632997,0.094276094,0.182239057,0.168389956,39676,0.108395324,0.225589226,0.348226018,1200700,1939,0.869908016,15472.88013
6037297110,0.133117584,0.003883495,0.039050701,0.004314995,0.641423948,0.558576052,0.275936405,0.203020496,0.198058252,0.123408846,0.090399137,0.151024811,0.374917492,37531,0.086373166,0.339590076,0.219808307,451100,1955,0.866453674,9512.336279
36047017200,0.000609385,0.0,0.415904936,0.00274223,0.208104814,0.523156612,0.631170663,0.202620353,0.148080439,0.118220597,0.122486289,0.22912858,0.210415792,76302,0.067592034,0.10511883,0.082474227,758700,1944,0.477975633,15918.51582
6037143100,0.052238806,0.009724107,0.078697422,0.0,0.189959294,0.52238806,0.368261965,0.163048394,0.203527815,0.149253731,0.195160561,0.181818182,0.102874026,97727,0.076126675,0.05111313,0.034405719,744600,1967,0.621537087,2488.827853
36061017800,0.231813246,0.009229099,0.065689468,0.004614549,0.535016287,0.521715527,0.268300248,0.216612378,0.25597177,0.144679696,0.115635179,0.106948969,0.19611437,48750,0.034516286,0.251837735,0.175736961,845600,1939,0.961451247,8036.947269
36005034000,0.426610542,0.021229868,0.022877013,0.007869693,0.493594436,0.509333821,0.318301751,0.215409956,0.095534407,0.163433382,0.099926794,0.137079063,0.23511262,41641,0.118588578,0.214180479,0.290429043,441300,1939,0.825632563,34529.6099
36081091601,0.005932203,0.0,0.005649718,0.0,0.064689266,0.479943503,0.617095205,0.123446328,0.069491525,0.103389831,0.149152542,0.336723164,0.023190724,103580,0.047919294,0.031073446,0.013919414,570900,1978,0.031501832,380.9257397
36047077200,0.448549724,0.011049724,0.007251381,0.0,0.160911602,0.394337017,0.452210526,0.149171271,0.162983425,0.090124309,0.090469613,0.315953039,0.094266278,57831,0.04197995,0.082872928,0.088259109,843600,1939,0.591902834,7166.755756
36081020600,0.181818182,0.003496503,0.176823177,0.0,0.475024975,0.535964036,0.493400377,0.193806194,0.144855145,0.152347652,0.143856144,0.143356643,0.4,70256,0.090997096,0.105394605,0.130081301,469300,1948,0.656504065,13478.66775
36081113300,0.010238908,0.0,0.290102389,0.0,0.22298066,0.498862344,0.563909774,0.120022753,0.120022753,0.138794084,0.129692833,0.287827076,0.113442113,101042,0.030716724,0.034698521,0.0,613000,1951,0.200636943,6929.690056
6037189202,0.003010753,0.0,0.055913978,0.0,0.067526882,0.497204301,0.498005982,0.119569892,0.188387097,0.114408602,0.160430108,0.260215054,0.04,115291,0.088385683,0.095913978,0.020985401,1409100,1939,0.496350365,2251.881411
36061026500,0.15209919,0.002577952,0.015835993,0.0,0.612325068,0.498281365,0.348178138,0.225509452,0.207341026,0.103240854,0.113184385,0.214092806,0.190970584,78900,0.082898434,0.168571078,0.207106963,488000,1939,0.845656856,41791.93302
6037111400,0.054425986,0.008182494,0.16798909,0.002727498,0.370443838,0.47706422,0.424610762,0.232333251,0.065212001,0.138234565,0.157451029,0.262831639,0.163396482,59875,0.033377542,0.151136648,0.067755386,569800,1966,0.617790132,4452.835605
6037132300,0.013550849,0.011708986,0.148664649,0.0,0.591369557,0.482831206,0.477777778,0.1961584,0.135903171,0.153663992,0.13261413,0.141428759,0.235828122,42708,0.033317121,0.230759111,0.150242326,426200,1967,0.712035541,5946.643718
36081094201,0.297865854,0.063414634,0.011890244,0.0,0.414634146,0.588719512,0.363440086,0.165853659,0.127439024,0.167073171,0.236890244,0.12347561,0.150673744,64688,0.087949743,0.096046943,0.144726713,478800,1978,0.763664357,5995.773711
36085015603,0.0,0.0,0.018947368,0.0,0.159368421,0.458315789,0.606019523,0.099157895,0.156210526,0.145052632,0.160210526,0.198315789,0.057372176,87292,0.055462185,0.125684211,0.036952814,448400,1979,0.277430358,1305.809652
36047035602,0.000383215,0.0,0.026633455,0.0,0.026441847,0.471929488,0.543615676,0.103084882,0.091013604,0.118988312,0.131251198,0.448936578,0.046195652,40881,0.040453074,0.123012071,0.215014577,338200,1965,0.597303207,30577.51009
36081119900,0.00126183,0.0,0.665615142,0.0,0.170347003,0.520504732,0.616606498,0.138801262,0.145741325,0.118611987,0.223343849,0.247318612,0.21749409,64219,0.06119951,0.106598985,0.119834711,836900,1939,0.225206612,8602.162209
36061013300,0.045430534,0.002465223,0.240183131,0.003521747,0.242296179,0.580207783,0.241804788,0.305863708,0.209367846,0.163585138,0.100017609,0.173093855,0.065456081,79896,0.040567446,0.166225983,0.082217378,1123900,1958,0.858922454,32591.66585
36029006602,0.196508323,0.004872107,0.023142509,0.0,0.041006902,0.485180674,0.320052539,0.218432806,0.116930572,0.131140885,0.125050751,0.331709298,0.097208855,52774,0.049477352,0.131877729,0.267767408,286700,1939,0.685570711,5519.723543
36047070000,0.05259901,0.004331683,0.01980198,0.0,0.026608911,0.499381188,0.543740573,0.107673267,0.16460396,0.130569307,0.128094059,0.256188119,0.042757417,67375,0.047272727,0.076732673,0.081210191,627200,1962,0.407643312,8008.920828
6037101110,0.010894761,0.000927214,0.076263329,0.000927214,0.315020862,0.489337042,0.434433047,0.154149281,0.129114511,0.120537784,0.175243394,0.217431618,0.169854133,53077,0.077353215,0.161397671,0.104636591,458700,1962,0.519423559,3777.980173
36081053800,0.859315589,0.00706138,0.037479631,0.0,0.079304726,0.441064639,0.334254144,0.189570885,0.101575231,0.102118414,0.196632265,0.171102662,0.129032258,84750,0.080708661,0.109179794,0.134955752,420900,1947,0.221238938,9758.553974
36005005400,0.268199234,0.069798434,0.013493253,0.0,0.745627186,0.49258704,0.332553191,0.202731967,0.15842079,0.127602865,0.117274696,0.131101116,0.469692851,34167,0.074928977,0.361955974,0.365881033,428300,1939,0.841189675,30564.86186
36081015200,0.138297872,0.0,0.363120567,0.0,0.265957447,0.557446809,0.465329992,0.247163121,0.118794326,0.129078014,0.14964539,0.146453901,0.233193277,60375,0.058823529,0.203546099,0.195592287,468800,1940,0.552341598,15227.35741
36047050801,0.64481409,0.0,0.014677104,0.0,0.272504892,0.439579256,0.345269287,0.229207436,0.174657534,0.103228963,0.12353229,0.152641879,0.209908257,43950,0.093925234,0.270303327,0.284989123,352000,1939,0.968092821,52281.96451
36081143500,0.0,0.0,0.564915328,0.0,0.062527139,0.487624837,0.62369338,0.128093791,0.133304386,0.140251845,0.148501954,0.283108988,0.178511472,90833,0.017766497,0.083369518,0.061307902,750000,1939,0.179836512,6441.43552
36047019100,0.18723099,0.0,0.090746055,0.0,0.134505022,0.418220947,0.302477184,0.329985653,0.281922525,0.083931133,0.052367288,0.06348637,0.070557029,94306,0.023783186,0.209047793,0.049348231,1165400,1942,0.755121043,10991.78376
6037239501,0.208172281,0.0,0.010491441,0.0,0.763666483,0.503036996,0.36481149,0.203754832,0.126449475,0.109884042,0.136388736,0.134732192,0.471209213,40388,0.103834808,0.219417476,0.198228128,296000,1948,0.621262458,7641.479181
6037212101,0.180410742,0.003159558,0.437914692,0.0,0.258135861,0.478672986,0.315677213,0.277093207,0.218325434,0.089099526,0.13206951,0.152290679,0.176470588,52652,0.05876494,0.192417062,0.096072931,573200,1982,0.927068724,17043.98587
36081050500,0.035286285,0.0,0.362183755,0.0,0.178428762,0.462716378,0.518549052,0.120505992,0.239680426,0.119840213,0.12183755,0.193741678,0.129646419,69083,0.072360617,0.068575233,0.019197208,707800,1961,0.516579407,12943.0317
36081065900,0.0,0.0,0.102578475,0.0,0.061659193,0.43441704,0.630193906,0.103139013,0.163116592,0.147982063,0.164237668,0.220852018,0.094036697,89821,0.041313559,0.052130045,0.031866464,623400,1949,0.218512898,9212.972526
36047120800,0.830432517,0.006357478,0.02417926,0.0,0.12642001,0.444815008,0.302857899,0.153100573,0.177800938,0.108494007,0.108702449,0.216362689,0.115158814,35466,0.066305152,0.217528373,0.266705573,523500,1971,0.817041144,20223.20347
36005044902,0.095415778,0.0,0.046375267,0.0,0.102878465,0.520788913,0.45572075,0.180703625,0.173240938,0.170042644,0.092217484,0.196695096,0.12886969,66705,0.058766859,0.120708155,0.073081608,497000,1940,0.610231425,11978.95382
6037121600,0.014555468,0.001966955,0.250196696,0.0,0.300157356,0.475609756,0.475186649,0.17191188,0.117623918,0.154996066,0.17191188,0.247442958,0.169712794,78750,0.04112719,0.078353779,0.010962241,487600,1958,0.266747868,2231.664706
