mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__bootstrap,param_model__max_features,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.6416275978088379,0.008514166090469804,0.05114920139312744,0.0029062823214780317,False,10,370,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 370}",-4.884100852203468,-3.672219186754289,-15.14885029218393,-47.42323489164878,-4.444903374726146,-4.2400677574872905,-2.7391291599708856,-3.6865208473338464,-5.460583506208751,-11.349883550036534,-10.304949341855393,12.92802046800179,378,-3.3510548300153506e-26,-3.122206281410735e-26,-3.541354375718166e-26,-3.637279861793041e-26,-3.303195658511728e-26,-3.497004293642598e-26,-3.3068018797927384e-26,-3.477582216172014e-26,-3.4176674254603706e-26,-3.2664894776157296e-26,-3.392063630013247e-26,1.438196486284586e-27
0.6591344833374023,0.004825457200938897,0.05301048755645752,0.0013600541669847612,False,10,380,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 380}",-4.8658042359186515,-3.6513228762695547,-15.144237211449541,-47.3216330909514,-4.441008088642732,-4.255894916897579,-2.809343310249413,-3.6442108864266154,-5.4301926315787865,-11.300786108033263,-10.286443335641755,12.898785057628004,376,-3.4374876898640665e-26,-3.166461378193634e-26,-3.617637225253038e-26,-3.8123543920250913e-26,-3.468953043821025e-26,-3.562998143085087e-26,-3.373130592639893e-26,-3.561246549891454e-26,-3.473151715741058e-26,-3.3283104138616214e-26,-3.480173114437597e-26,1.666152275454586e-27
0.6709905862808228,0.01597616349063934,0.05564174652099609,0.001441543380796688,False,10,390,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 390}",-4.85112573964487,-3.596018715757097,-15.062914803856978,-47.367442998028,-4.386211847468845,-4.260053372781156,-2.791325483234798,-3.633159973701526,-5.48161859303074,-11.310364220907337,-10.274023574841134,12.914433652345796,374,-3.515663805571469e-26,-3.2624131596320164e-26,-3.7134312345103764e-26,-3.9769370722177014e-26,-3.6387030312628686e-26,-3.653952195536855e-26,-3.463028537430793e-26,-3.6693559121514564e-26,-3.5561205639277316e-26,-3.4102489131108635e-26,-3.585985442535213e-26,1.843834753095045e-27
0.7042699575424194,0.01046726040025687,0.05657668113708496,0.0016304630138337826,False,10,400,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 400}",-4.861765177083224,-3.6192478333332505,-14.851635302083205,-47.14721596875045,-4.415058037500096,-4.283225062500085,-2.7100432250000757,-3.581795387500012,-5.490611674999852,-11.357899687500051,-10.23184973562503,12.846868563618665,366,-3.6160857988061036e-26,-3.369777128832596e-26,-3.8203481825313305e-26,-4.1161184312621954e-26,-3.7893915633622294e-26,-3.730945019886426e-26,-3.543756376678553e-26,-3.7664920582278135e-26,-3.636977196792671e-26,-3.50066203237048e-26,-3.6890553788750404e-26,1.959638571058312e-27
0.7077699184417725,0.01986675104556854,0.05696449279785156,0.0018565432966168244,False,10,410,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 410}",-4.838346182827563,-3.617851824310831,-14.757666676581287,-47.17071939321883,-4.400326246282053,-4.327169601427808,-2.678390267697866,-3.5383792028554604,-5.48494850684102,-11.33568130874486,-10.214947921078757,12.85408818086126,355,-3.758764441197077e-26,-3.532413952125661e-26,-4.0077289428848284e-26,-4.3004489294488383e-26,-3.9816031576400804e-26,-3.885445843054283e-26,-3.690941722390647e-26,-3.929003844384201e-26,-3.768990654401085e-26,-3.6305632746571596e-26,-3.8485904762183863e-26,2.1018552456925844e-27
0.7230177402496338,0.013912189169336286,0.05943100452423096,0.0018286949434909922,False,10,420,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 420}",-4.861173299319628,-3.713683465608355,-14.8216722127739,-47.3284281651554,-4.464997766439994,-4.258245113378775,-2.647063752834521,-3.501001473922919,-5.395546439909166,-11.33229231292523,-10.232410400226788,12.903208474220495,367,-3.9232945306626726e-26,-3.7104335630705366e-26,-4.210439900163121e-26,-4.4776270887614776e-26,-4.1595701778579406e-26,-4.0312659764242795e-26,-3.8504654966284826e-26,-4.095456715226264e-26,-3.917927593306812e-26,-3.7944917906025154e-26,-4.01709728327041e-26,2.158944478589785e-27
0.7443187952041626,0.009484128815816187,0.05956413745880127,0.0013942376792157297,False,10,430,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 430}",-4.809569073372878,-3.7556338741660595,-14.76241989363607,-47.32532811429647,-4.429501925365146,-4.114676873986039,-2.6027653326122593,-3.5037561709032112,-5.388316170903048,-11.288971779340248,-10.198093920858144,12.91091727679334,333,-4.121771934416279e-26,-3.9019426954946907e-26,-4.423406049209287e-26,-4.669688423819287e-26,-4.356469859801105e-26,-4.2184031021852806e-26,-4.035104026216212e-26,-4.296168688237925e-26,-4.1025661228945415e-26,-3.9784348346574783e-26,-4.2103955736932085e-26,2.200544611335493e-27
0.7633951663970947,0.015861795621920378,0.06322388648986817,0.0020733050276142704,False,10,440,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 440}",-4.813332205578395,-3.6893745092973282,-14.85375842803016,-47.316681017562466,-4.363529783057929,-4.137080072314186,-2.588805061983514,-3.4599629648760533,-5.3391143491734425,-11.33478883264468,-10.189642722451815,12.922099535326396,324,-4.3503838247493283e-26,-4.083643657330597e-26,-4.626879572029293e-26,-4.8401086747105325e-26,-4.5307276238442117e-26,-4.388719781542712e-26,-4.2178106515462573e-26,-4.4819921191037007e-26,-4.265412772455594e-26,-4.158539828920509e-26,-4.3944218506232733e-26,2.1930601586230394e-27
0.7849710702896118,0.014409209125475875,0.06386387348175049,0.002064751480410631,False,10,450,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 450}",-4.856200419752947,-3.6851016625512187,-14.762819942386654,-47.36412562963012,-4.293440888888972,-4.12653058765447,-2.5700101827160924,-3.453556997530895,-5.369647081481388,-11.473116602469199,-10.195454999506195,12.936190674253792,330,-4.6411579544137933e-26,-4.303262533344127e-26,-4.8820497795047833e-26,-5.0476316835106737e-26,-4.7418461211239315e-26,-4.601383802228579e-26,-4.4395417428815217e-26,-4.7173753338599326e-26,-4.4774328250555663e-26,-4.3574229325682294e-26,-4.620910470849114e-26,2.2334127023442265e-27
0.7775593519210815,0.036349403565133415,0.0640256643295288,0.003282350100936069,False,10,460,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 460}",-4.927927079394924,-3.704131624133339,-14.822225559231091,-47.37526520951533,-4.305754111531293,-4.131827429111693,-2.5321164839319867,-3.3839734404537167,-5.345887136105799,-11.407058846880988,-10.193616692029014,12.942931952476073,329,-4.8625649151458243e-26,-4.463743136829588e-26,-5.0953314729130374e-26,-5.184236096931445e-26,-4.8852706932144e-26,-4.764694108811475e-26,-4.638296052912063e-26,-4.899541025997826e-26,-4.62920322353923e-26,-4.525034945964903e-26,-4.794791567225979e-26,2.238127175160523e-27
0.814194655418396,0.007286026175317872,0.06550817489624024,0.0035855613349613977,False,10,470,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 470}",-4.918750648860537,-3.743899901916143,-14.74189468839579,-47.48256052512494,-4.2666704934360355,-4.120109144409419,-2.578143069262139,-3.3790575282933673,-5.344947587143416,-11.486100325939415,-10.206213391278121,12.96997911678138,344,-5.132329049367903e-26,-4.6728964581671855e-26,-5.354682643186199e-26,-5.364227860139373e-26,-5.0715835398254554e-26,-4.9822522869501423e-26,-4.881999335338055e-26,-5.1212978760565267e-26,-4.840965688904844e-26,-4.745168996447148e-26,-5.0167403734382826e-26,2.246050496767828e-27
0.8278783559799194,0.014533903173059038,0.06568784713745117,0.0018384933675741652,False,10,480,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 480}",-4.902546672453494,-3.6979155381942035,-14.753824942129471,-47.42480620659771,-4.2958506076389655,-4.082531362847414,-2.6172237934028115,-3.4856701128472323,-5.36821921006937,-11.489014036458428,-10.211760248263909,12.948486537000202,350,-5.447820820729292e-26,-4.9403203050371085e-26,-5.678483749415916e-26,-5.607407381855503e-26,-5.317914212041898e-26,-5.259261598778608e-26,-5.200042293599731e-26,-5.421850661105302e-26,-5.1219160854189855e-26,-5.027639157644001e-26,-5.302265626562635e-26,2.2839272458919935e-27
0.8398892879486084,0.021198811778634398,0.06906332969665527,0.0016510309335466221,False,10,490,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 490}",-4.914983735943131,-3.737826877689589,-14.899757698181133,-47.380639532139895,-4.275210045814329,-4.05956446480654,-2.631169970845508,-3.4767699875052167,-5.39606515618488,-11.44714899625165,-10.221913646536187,12.938717941559156,360,-5.7494549355223e-26,-5.16740706428673e-26,-5.943725081114729e-26,-5.808461731232832e-26,-5.509224250999496e-26,-5.497246444601855e-26,-5.463991932646252e-26,-5.680339450783437e-26,-5.360854004009356e-26,-5.289734168603145e-26,-5.547043906380014e-26,2.3243063848464882e-27
0.8433974504470825,0.03560542894013993,0.06924126148223878,0.0029473845581712774,False,10,500,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 500}",-4.905859373333101,-3.746319379999727,-15.054787426666465,-47.30887829333384,-4.319755232000096,-4.044934256000208,-2.621268904000023,-3.521498288000005,-5.5456599999999785,-11.376014720000097,-10.244497587333354,12.914501468346195,371,-6.067365880326368e-26,-5.3900236117401e-26,-6.193162899345612e-26,-5.99933977493281e-26,-5.701332810383604e-26,-5.733067557656495e-26,-5.72307317296341e-26,-5.927262573638901e-26,-5.585598865986608e-26,-5.562235703830348e-26,-5.788246285080425e-26,2.3902414906293215e-27
0.8616060018539429,0.03539754081146227,0.07108900547027588,0.002830523014355017,False,10,510,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 510}",-4.911243438420852,-3.7348532936047296,-15.195150339612765,-47.331585896450626,-4.293272687428015,-3.977127251057498,-2.6149460053825573,-3.4776293733179493,-5.468028688965804,-11.292414148404585,-10.229625112264538,12.935951045166172,365,-6.379334072977771e-26,-5.611509458562652e-26,-6.448333106821102e-26,-6.191374814627111e-26,-5.894008061683299e-26,-5.972829755396811e-26,-5.976539011571565e-26,-6.193478980347772e-26,-5.816603097758755e-26,-5.825773203301896e-26,-6.030978356304874e-26,2.523481713612846e-27
0.8830144882202149,0.029720465195043937,0.07315969467163086,0.00451767638474673,False,10,520,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 520}",-4.894602601084535,-3.7441029400884562,-15.1013019107493,-47.2222363597146,-4.271053335798891,-3.968406841716186,-2.584674001479312,-3.445214548816547,-5.488394474852087,-11.36286981508888,-10.20828568293888,12.906009757481549,347,-6.749152065345382e-26,-5.906464551024789e-26,-6.766717368168302e-26,-6.442048514942842e-26,-6.136655236448423e-26,-6.288502911102395e-26,-6.306044601762166e-26,-6.56422428675907e-26,-6.13067921261132e-26,-6.169523367552489e-26,-6.346001211571717e-26,2.6754586177033367e-27
0.9030839681625367,0.03356125991707717,0.07489676475524902,0.0035451452719267753,False,10,530,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 530}",-4.823957831968362,-3.7190470214782754,-15.146491248368136,-47.14128905304434,-4.332320918476412,-3.976692281951121,-2.6057750017800267,-3.4695615165539144,-5.4653895834816835,-11.345143794944931,-10.20256682520472,12.883669081262239,339,-7.029513231060929e-26,-6.143622434497733e-26,-7.014288215590164e-26,-6.62511683568113e-26,-6.332910950305694e-26,-6.528059039055224e-26,-6.569272996552485e-26,-6.879330750549068e-26,-6.372476349503063e-26,-6.432648727449065e-26,-6.592723953024456e-26,2.8279915303923574e-27
0.9260218143463135,0.03468841823614263,0.07696080207824707,0.0025738882273258217,False,10,540,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 540}",-4.840520947644845,-3.66066021947845,-15.047171793552659,-47.21810565272114,-4.2987596364884135,-3.974863045267753,-2.5816788203018115,-3.483843779149501,-5.4918717078189525,-11.403182414266231,-10.200065801668975,12.906040681778968,337,-7.352209932023337e-26,-6.431661846357431e-26,-7.299198479192485e-26,-6.859566296712815e-26,-6.567495644635416e-26,-6.838477415179907e-26,-6.872684999902634e-26,-7.236578485880013e-26,-6.678438466473356e-26,-6.76910917296733e-26,-6.890542073932473e-26,2.9640032357960428e-27
0.9416567087173462,0.04273075973468148,0.0740325927734375,0.0035927561708270824,False,10,550,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 550}",-4.806801030302679,-3.6545126666663617,-15.095977625344199,-47.13547106887105,-4.30737773884304,-3.9468856595044004,-2.580326419834746,-3.5164773685950244,-5.465093533884341,-11.418096548760433,-10.192701966060628,12.886370791179313,326,-7.710405373720691e-26,-6.745786258816438e-26,-7.641222272332809e-26,-7.146974619848338e-26,-6.850893119875957e-26,-7.176766730062113e-26,-7.22779476118841e-26,-7.639934336161019e-26,-7.019329412422576e-26,-7.121874890420449e-26,-7.22809817748488e-26,3.1810266242099565e-27
0.9668374061584473,0.015284251073634816,0.07647593021392822,0.004288286104365543,False,10,560,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 560}",-4.815396285076168,-3.655987845450378,-15.069324792729482,-47.11469377657367,-4.306984661989849,-3.970593985969667,-2.6186153507653502,-3.5118296619897764,-5.4532389859694215,-11.439860848214407,-10.195652619472817,12.876466687653851,331,-8.085324666608731e-26,-7.104507607783939e-26,-8.00843702371319e-26,-7.460099808494064e-26,-7.161053908766282e-26,-7.561318712234994e-26,-7.601837184199488e-26,-8.058436315822269e-26,-7.398729649908299e-26,-7.506323837699587e-26,-7.594606871523085e-26,3.347800578724243e-27
0.9783573627471924,0.018694033151715726,0.07752764225006104,0.001322443707852858,False,10,570,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 570}",-4.802272858315002,-3.6986061916483943,-15.232456838001339,-47.10645076433826,-4.220098307171476,-3.9426384733766966,-2.6239766943675296,-3.542592563865797,-5.489104604493742,-11.544289953832077,-10.220248724941033,12.881932544544416,358,-8.441048344136393e-26,-7.472221971070961e-26,-8.354904733286258e-26,-7.752924976512104e-26,-7.452127483590688e-26,-7.913929877347497e-26,-7.96792016166891e-26,-8.461096680570509e-26,-7.780886070801652e-26,-7.867229311758414e-26,-7.946428961074337e-26,3.4903133945906996e-27
0.9863599538803101,0.03413152932378773,0.08023340702056884,0.0023971261661083695,False,10,580,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 580}",-4.790999791913992,-3.73558821839047,-15.116336107808088,-46.99648832243408,-4.251655047562482,-3.9321748275864863,-2.582908026159365,-3.501619673008309,-5.4947487871581995,-11.59245699167668,-10.199497579369815,12.848474495653996,336,-8.751254747432801e-26,-7.815770895294712e-26,-8.658379523524781e-26,-8.021269161104785e-26,-7.702837138791214e-26,-8.235527539443313e-26,-8.286632846739917e-26,-8.842737926995147e-26,-8.137618631663883e-26,-8.220046546658404e-26,-8.267207495764896e-26,3.635581845680049e-27
1.0112536430358887,0.034663782000342314,0.0806032657623291,0.0038500309507232718,False,10,590,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 590}",-4.800645523316642,-3.732860073733257,-15.068248156659926,-46.67848131284166,-4.290188618213207,-3.929315489802073,-2.6241428727377523,-3.4979819994254404,-5.500357471990864,-11.60831387532327,-10.17305353940441,12.751380727707557,310,-9.117154730637815e-26,-8.205573363927921e-26,-9.020729632656299e-26,-8.318301587284003e-26,-8.018020878751518e-26,-8.627781379923494e-26,-8.673941012320427e-26,-9.281460504553491e-26,-8.547594473867886e-26,-8.600580167975302e-26,-8.641113773189816e-26,3.839999028254991e-27
1.0270241260528565,0.029000563040835196,0.08041305541992187,0.003793940242350147,False,10,600,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 600}",-4.813076324073646,-3.7452766064811396,-15.19479158796293,-46.53006153240795,-4.291873188888951,-3.889940150000286,-2.631615944444456,-3.461846699999988,-5.504433266666735,-11.610173016666762,-10.167308831759286,12.715879550096313,308,-9.480083337766494e-26,-8.584805096431168e-26,-9.39754219171687e-26,-8.655487033538971e-26,-8.353966149801067e-26,-9.027917389775027e-26,-9.069543486847261e-26,-9.715752581680879e-26,-8.956771795645381e-26,-8.989382339515089e-26,-9.02312514027182e-26,4.0143575571264076e-27
1.0513290405273437,0.017687903526193507,0.08351356983184814,0.0031396003570644047,False,10,610,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 610}",-4.787751684134653,-3.759421436889379,-15.244623250918186,-46.670100058228606,-4.318801198602591,-3.8809651222792247,-2.646458672399914,-3.4457992958881847,-5.510323181940412,-11.717365202902506,-10.198160910418366,12.758445253721218,334,-9.868623628951351e-26,-9.026856452353516e-26,-9.794812543586171e-26,-9.01362988450931e-26,-8.704593893209015e-26,-9.448505826034576e-26,-9.48230127118233e-26,-1.0176653420117436e-25,-9.401599190658006e-26,-9.432715728568439e-26,-9.435029183917016e-26,4.18176035332782e-27
1.0636995792388917,0.02630846820102879,0.08379981517791749,0.0014428362141239925,False,10,620,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 620}",-4.770165682448382,-3.765295395421091,-15.23547989941035,-46.619123339403956,-4.320977845993826,-3.8853004370449975,-2.6513441623309157,-3.4162736056191334,-5.47309027055159,-11.722129713839823,-10.185918035206406,12.746353121337068,320,-1.0297185463394418e-25,-9.48881339845094e-26,-1.0239572321949777e-25,-9.41571228790046e-26,-9.110319546046114e-26,-9.927077148748085e-26,-9.952217662821413e-26,-1.0678072730518488e-25,-9.875920324004609e-26,-9.897171270839134e-26,-9.888206215467342e-26,4.368436576336119e-27
1.0893314599990844,0.025025796977673348,0.08870189189910889,0.0032461182664627244,False,10,630,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 630}",-4.725670576131235,-3.8264143990926076,-15.152935752078648,-46.65859593516478,-4.30853799949617,-3.9174361854373707,-2.6268729150919663,-3.3779498211136194,-5.435439627110201,-11.854660045351531,-10.188451325606815,12.75876883931047,322,-1.0722644444943617e-25,-9.955372033162154e-26,-1.0689512286924334e-25,-9.830521647229176e-26,-9.498967165245286e-26,-1.0390218996123555e-25,-1.0417111103390517e-25,-1.11710431796326e-25,-1.0356809931827338e-25,-1.0364640583751818e-25,-1.033968413722304e-25,4.564436739229803e-27
1.0940746545791626,0.03251378700451422,0.08733410835266113,0.0036536697804746333,False,10,640,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 640}",-4.747671398925308,-3.806066239420208,-15.034810595703172,-46.51619805908263,-4.283300170898505,-3.9233139843752314,-2.5765361621093756,-3.348790239257803,-5.416852836914181,-11.92086721679692,-10.157440690348333,12.72058992014351,304,-1.1074897134488307e-25,-1.036129355962538e-25,-1.1068481065792509e-25,-1.016783857030168e-25,-9.828472755435887e-26,-1.0809777083445673e-25,-1.0812249920895508e-25,-1.158508890013946e-25,-1.0773070902549674e-25,-1.0804316234077286e-25,-1.0728548612675134e-25,4.7433196707560755e-27
1.1166239261627198,0.02095609569711267,0.0862339973449707,0.001930356455476419,False,10,650,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 650}",-4.768233522681978,-3.8029660749503136,-15.043245045364953,-46.50240420907354,-4.279360908875792,-3.935917921893701,-2.556852288757388,-3.370988194082836,-5.366185940828537,-11.865346347929039,-10.149150045443807,12.716944540175579,302,-1.1552499821872616e-25,-1.0848283691781818e-25,-1.1555628970129991e-25,-1.063205691766074e-25,-1.029184643132228e-25,-1.132559552024733e-25,-1.1334456521109242e-25,-1.2119685446325807e-25,-1.1289919688288763e-25,-1.1335048971748265e-25,-1.1228502198048687e-25,4.918951953918957e-27
1.132656192779541,0.03623813867382863,0.09069669246673584,0.0029506184069794587,False,10,660,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 660}",-4.769147658401731,-3.799070760636272,-15.173129882154948,-46.70966194521026,-4.286180596877941,-3.9518032966026126,-2.579604054178131,-3.405174352617068,-5.371059866850483,-11.864762773186431,-10.190959518671587,12.776917002884241,325,-1.1948429110203041e-25,-1.1309215118702455e-25,-1.1996602216148537e-25,-1.1025461851094458e-25,-1.0676398413495162e-25,-1.179625891486605e-25,-1.1786496358683888e-25,-1.2588056314558742e-25,-1.1761124016099635e-25,-1.1831831711930874e-25,-1.1671987402578283e-25,5.122328327188184e-27
1.1453981399536133,0.025361141088398872,0.09146583080291748,0.0027087130081789863,False,10,670,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 670}",-4.760480812355646,-3.794353991237436,-15.135690636370477,-46.80318495210573,-4.276963359322855,-3.974462151927162,-2.583810804188011,-3.4043694319447413,-5.373274216974992,-11.931457799064392,-10.203804815549145,12.802720651623503,342,-1.2418116893171632e-25,-1.1819318875381868e-25,-1.2494583810251054e-25,-1.150190754248444e-25,-1.1139205397465967e-25,-1.2329232661475944e-25,-1.2297523672926487e-25,-1.3111653885838007e-25,-1.2289667262278573e-25,-1.2358391536405255e-25,-1.2175960153767923e-25,5.269311811605334e-27
1.1632410049438477,0.02707219189628061,0.0956437349319458,0.004177830285542782,False,10,680,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 680}",-4.753020047577366,-3.7948513804782524,-15.132089255334613,-46.81740035323016,-4.275984619377225,-3.959039870242465,-2.6011157050172864,-3.416405203287204,-5.401798970588413,-11.87705997837373,-10.20287653835067,12.804272550606559,340,-1.2877970210188465e-25,-1.2327371593707707e-25,-1.29840982973042e-25,-1.1943064856047538e-25,-1.1570329151610752e-25,-1.2833202085497138e-25,-1.2811281411853282e-25,-1.361459296092177e-25,-1.2809194955254983e-25,-1.2893091117485345e-25,-1.2666419663987118e-25,5.481680550599803e-27
1.1873933315277099,0.02897509965966675,0.09270498752593995,0.004239571445043697,False,10,690,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 690}",-4.755407522928871,-3.7911799201844,-15.290651851851981,-46.7963273541979,-4.226810392774685,-3.975905116572393,-2.63386144087375,-3.431382255828626,-5.388886649863668,-11.836537206469258,-10.212694971154553,12.803221931555663,352,-1.3344108119083561e-25,-1.2846494660070147e-25,-1.3501880300127764e-25,-1.2416618057451712e-25,-1.2060002484125084e-25,-1.3398322718954895e-25,-1.333444108483414e-25,-1.4154547321582763e-25,-1.3348428071659773e-25,-1.3430984780271473e-25,-1.318358275981613e-25,5.649250387236062e-27
1.186350417137146,0.037554952161025,0.09407415390014648,0.003062274327459479,False,10,700,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 700}",-4.7556462823124175,-3.802744057822697,-15.376524146258609,-46.77008164966045,-4.194515334693952,-3.9991100448981967,-2.645362804081606,-3.455477522448997,-5.367154555102247,-11.851992285714315,-10.221860868299348,12.798014879800714,359,-1.374600645493016e-25,-1.3347605402430042e-25,-1.3921449120251314e-25,-1.2827667179798873e-25,-1.2426291531381992e-25,-1.3841475796944193e-25,-1.3795213129653518e-25,-1.459048795701004e-25,-1.3803301368812354e-25,-1.3896702499990522e-25,-1.3619620044120304e-25,5.801240804663454e-27
1.2167346477508545,0.031044052493064793,0.09743239879608154,0.003796845917231018,False,10,710,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 710}",-4.759007505124131,-3.7980911393237684,-15.369576175362107,-46.87261272234404,-4.165573346558306,-3.998953723467804,-2.6144628129339234,-3.44127415988892,-5.320527105733212,-11.8052120372942,-10.21452907280304,12.832247495798248,354,-1.414259312734827e-25,-1.3857498796201396e-25,-1.4347591781251705e-25,-1.3227461886564882e-25,-1.2808628263339397e-25,-1.432084564008421e-25,-1.4259977776605442e-25,-1.5036654805641326e-25,-1.4247613589356264e-25,-1.4343616351601447e-25,-1.4059248201799434e-25,5.9725253777396936e-27
1.2273494005203247,0.03634191163613998,0.09725770950317383,0.0019846208594692582,False,10,720,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 720}",-4.763907635673358,-3.8169482285232124,-15.460270785108124,-46.869500778035565,-4.098730381944518,-3.939844162808871,-2.5905177469135614,-3.4408399652777804,-5.317934621913814,-11.770160451388922,-10.206865475758773,12.841036514232192,345,-1.441014845103573e-25,-1.4302863367925673e-25,-1.4676047166822226e-25,-1.352360027038485e-25,-1.313066382373362e-25,-1.4673379529026406e-25,-1.4701018639273008e-25,-1.5373888012862665e-25,-1.4623484881731284e-25,-1.4720595269084207e-25,-1.4413568941187967e-25,6.107146204290404e-27
1.2565491199493408,0.01815454015958482,0.10132780075073242,0.003575124969670769,False,10,730,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 730}",-4.76971645712088,-3.772577700631313,-15.42690072871722,-46.83427239006752,-4.09985783073755,-3.9430770951400325,-2.6266817113904875,-3.4851804728842146,-5.343075702758734,-11.711050373428451,-10.201239046287641,12.825240282196376,338,-1.4714070262453878e-25,-1.4733660308266868e-25,-1.5014152950799951e-25,-1.3848426895791354e-25,-1.3440747336453637e-25,-1.506416512227075e-25,-1.514782945599019e-25,-1.5723433889886311e-25,-1.49702745753473e-25,-1.5072510948663944e-25,-1.4772927174592419e-25,6.2850063623728536e-27
1.2613012075424195,0.0466552119095251,0.10265655517578125,0.008402462141626032,False,10,740,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 740}",-4.750441986242459,-3.7497896274648514,-15.449244235451795,-46.92209795166848,-4.059568944485078,-3.9464642731923556,-2.6409774616508246,-3.4630713294375353,-5.359174707816181,-11.696146512052634,-10.203697702946219,12.854487461027139,341,-1.4988620152834299e-25,-1.5113444243403769e-25,-1.531718071985885e-25,-1.411422043012382e-25,-1.3767883124088147e-25,-1.5408585013330671e-25,-1.5554611216488155e-25,-1.6036788760482673e-25,-1.5316265748536807e-25,-1.5408198632479135e-25,-1.5102579804162634e-25,6.424336839021592e-27
1.3375905513763429,0.12578401639436804,0.10304815769195556,0.005074351521999536,False,10,750,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 750}",-4.7447445096290854,-3.7395510696291745,-15.490147525926028,-47.06738613333391,-4.041237742222227,-3.9141190506668986,-2.6845377457777553,-3.52427651555555,-5.391302001778024,-11.63293476622224,-10.223023706074091,12.893210307607305,361,-1.529940505412787e-25,-1.5512634156809109e-25,-1.566704053132437e-25,-1.4423164655971877e-25,-1.4193314200353622e-25,-1.5784559340599435e-25,-1.5976745176153852e-25,-1.63773963604741e-25,-1.5671014887694482e-25,-1.5759418826526107e-25,-1.5466469319003483e-25,6.402099764021561e-27
1.300568699836731,0.03219699064094504,0.10276000499725342,0.0021441845330108108,False,10,760,"{'model__bootstrap': False, 'model__max_features': 10, 'model__n_estimators': 760}",-4.750262673129641,-3.746098932363347,-15.504607675438733,-47.027292489035666,-4.00118015581717,-3.9426097229919237,-2.688690533240974,-3.4976539958448654,-5.350055644044571,-11.673685006925242,-10.218213682883214,12.88546744733523,357,-1.5578214793396483e-25,-1.5891339982042208e-25,-1.598471481785687e-25,-1.4727296830298083e-25,-1.455215897653759e-25,-1.6146108782744157e-25,-1.6384531526865813e-25,-1.6706876191941267e-25,-1.6031817326859567e-25,-1.6116718079303924e-25,-1.5811977730784595e-25,6.508424019371511e-27
